"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2678","4-16-76-27-NW",0,0,19.615317372403,11.861965763206,1.99826441647342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73815266002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708548391248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02022714842306,0,0
"2679","4-16-76-27-SE",0,0,5.88439594173,27.2308228824724,0.542510062979,0,0,0,0.449126921703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615034660272,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07181967407928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3374764956803,0,0
"2680","4-16-76-27-SW",0,0,7.556843081199,25.7475297350457,8.3778397988018,0,0,0,2.89455433148,0,0,0,0,0,0,0.143058130336,0,0,0,0.636441392442,0,0,0,0,0,0,0,0,0,0,0,7.023283855732,0,0,0,0,0,0,0,0,6.95263498487,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1745947700922,0,0.4158513268354,0,0,0,0,0,0,0,7.659725061141,0,0,0,0,0,0,0,0,0.07400720531812,0,0
"2681","4-16-76-28-NE",0,0,0.56752207952,7.542339636769,10.1899121205488,0,0,6.22977502803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.179561859646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081914111224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355022833794,0,0,0,0,0.14540917297164,0,0
"2682","4-16-76-28-NW",0,0,0,10.6222782430265,33.3370966728476,0,0,2.08923195457,0,0,0,0,0,1.02956850496,0,0,0,0,0,0,0,0,0,0,0,3.441736813339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249871278717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93039472648118,0,0,0,0,0.15850745268661,0,0.101803824181
"2683","4-16-76-28-SE",0,0,7.00922076006,22.090058998829,2.9278301683768,0,0,0,0,0,0,0,0,16.0940634293894,0,0,0,0,0,0,0,0,0,0,0,8.851126148579,0,0,0,2.916420303266,0,0,0,0,0,0,0,0,0,0,6.096426383858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347441882297,0,0,0,0,0,0.0220652266521,0,0,0,0.0220651886963,0,0,0,0,0,0,0,0,0.553141302303284,0,0
"2684","4-16-76-28-SW",0,0,0,7.28619302566999,28.3379262659568,0,0,0,0,0,0,0,0,3.15413283588,0,0,0,0,0,0,0,0,0,0,0,7.29840984053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.810647268912,0,0,0,0,0,0,0,0,0,0,0,0,0,3.263934530774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348665532685,0,0.00718109033865
"2685","4-16-76-29-NE",0,0,0,15.596014845671,28.6769819825774,0,0,0,0,0,0,0,0,10.0102802894138,0,0,0,0,0,0,0,0,0,0,0,3.5437447367528,0,0,0.35321841755219,0,0,0,5.15533806523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15533792494,0,0,0,0,0,0,0,0,0.6157299638141,0,0.471510287508
"2686","4-16-76-29-NW",0,0,0,9.616581680742,46.508207154553,0,0,0,0,0,0,0,0,0.7838278521215,0,0,0,0,0,0,0,0,0,0,0,7.16622511687,0,0,0,0,0,0,0.16080896631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160808959922,0,0,0,0,0,0,0,0,0.56201971378405,0,0.363794540291
"2687","4-16-76-29-SE",0,0,0,14.3516267804693,44.685010810598,0,0,0,0,0,0,0,0,1.712717374796,0,0,0,0,0,0,0,0,0,0,0,4.201337239382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41005414854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3298883477019,0,0
"2688","4-16-76-29-SW",0,0,0,14.444683641656,42.0886646310616,0,0,0,0,0,0,0,0,10.1621593537,0,0,0,0,0,0,0,0,0,0,0,0.448429722443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751696267269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2059595681899,0,0
"2689","4-16-76-3-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,1.813659248,0,0.000246321890519,0,0,0,7.83491615329,3.507978693899,0,0,0,0,0.00350154575284,0.000135107833844,0,0,0,3.752088169429,5.4587347629447,1.58942066224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8799750226756,0.5406497242516,0.00970309185146,0.0202078951394,0,21.4462969787,0,0.324690204904,0,0,43.2724393772283,0,0,0,0,0,0,0.985631363095,0,0.1129070308316,0,0
"2690","4-16-76-3-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12831673114,0,0,0,0,0.0144333060079,0,0,0,0,33.618456306642,6.08532960345,5.30632145975387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52558883097017,0,7.5274061646e-06,0,3.0422280219838,0,8.104299112106,0.0120878876952,0,57.7224218477233,0,0,0,0,0,0,0.5907189789391,0.2153313396103,0,0,0
"2691","4-16-76-3-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242170435918,0,0,0,13.33111114747,7.493334580603,0,0,0,0,0,0,0,0,0,0.700570315483,25.929896875685,0.00220237209468883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217868965293,0,0.0738726264391601,0,0,0,0,0,0,0,47.3511495227361,0,0,0,0,0,0,0.10596860893,0,0.02178079730579,0,0
"2692","4-16-76-3-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,1.32582479553,0,0,0.000402239984394,0,3.844875777514,0,13.7095340260773,0,0.0434057175252,0,0,2.6838598295141,0.0709586973458,0.09094416996533,0,0,14.9095840791408,14.762045471511,8.03818673776632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318950687999,0,0,3.71160178504,0,0.0339883312354982,0,0,1.3150522047447,0,0.47499986834,0,0,57.0542826847099,0,0,0,0,0,0,0,0,0.0341921674082,0,0
"2693","4-16-76-30-NE",0,0,3.22316049142,9.42788917061932,39.053390047292,0,0,0,0,0,0,0,0,2.8270790919,0,0,0,0,0,0,0,0,0,0,0,5.6461864922388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91427522357626,0,0
"2694","4-16-76-30-NW",0,0,0.702481922846,20.1758826681064,14.090890255722,0,0,0,1.73471716297647,0,0,0,0,3.590804391134,0,0,0,0,0,0,0,0,0,0,0.590209710195,16.903119306627,0,0,0.000814524343735,0,0,0,4.150442745787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69519292627133,0,0,0,0,1.729136130762,0,0,0,0,5.8795779610026,0,0,0,0,0,0,0,0,0.52087043296624,0,0
"2695","4-16-76-30-SE",0,0,2.53484574186,7.57105297773302,35.9013946533743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590563825597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03256168259873,0,0
"2696","4-16-76-30-SW",0,0,0.327513314883,31.3294817958462,17.8139964727826,0,0,0,18.563329377876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3862162135706,0,0
"2697","4-16-76-31-NE",0,0,4.25670851543,0,18.1766350235374,0,0,0,0,0,0,0,0,4.57587742021834,0,0,0,0,0,0,0,0,0,0,0,7.183661685264,9.29511568047136,0.000452106624341,0,0,0,0,7.961291652898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98046641158,7.308917742175e-06,0,0,0,5.2860121101,0,0,0,0,13.247303820173,0,0,0,0,0,0,0,0,0,0,0
"2698","4-16-76-31-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123322767776,0,0,0,0,29.4783197424516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970614355509,0,0,0,0,36.773743486711,0,0,0,0,66.252064131563,0,0,0,0,0,0,0,0,0.01458690748917,0,0
"2699","4-16-76-31-SE",0,0,2.8838679313,0,31.082967242862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69375769455,0,0,0.065462905158,0,0,0,5.826581120448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77667988645,0,0,0,0,0,0,0,0,0,5.826581139435,0,0,0,0,0,0,0,0,0.4346070160844,0,0
"2700","4-16-76-31-SW",0,0,0,0,4.073112274835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436976835679,0,0.22713591541802,0.0774919734507,0,0,0,32.098848650203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428047534667,0.00253187184832,0,0,0,25.01116145,0,0,0,0,57.11000897064,0,0,0,0,0,0,0,0,0.174687793663548,0,0
"2701","4-16-76-32-NE",0,0,0,1.40842956923,46.6138070723277,0,0,0,0,0,0,0,0,0,0,0,0.21174580799,0,0,0,0,0,0,0,0,2.98467409104,0,0,0,0,0,0,1.746356815876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7449924699949,1.53975377502,0.118423656558,0.078203966002,0,0,0,0,0,0,1.746355684662,0,0,0,0,0,0,0,0,0.2523225784933,0,0
"2702","4-16-76-32-NW",0,0,2.42707939215396,0,16.7977595318382,0,0,0,0,0,0,0,0,8.93428448921169,0,0,0,0,0,0,3.42720395075,0,0,0,0,3.240924648609,22.7708179820143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676099577425,0,0,0,0,0,0,0,0,0,0,5.5435417726818,0,0,0,0,0,0,0,0,0,3.42720395075,0,0,0,0,0,0,0,0,0.0745975753616,0,0
"2703","4-16-76-32-SE",0,0,0,0,36.3591274015273,0,0,0,0,0,0,0,0,3.6619668293,0,0,0,0,0,0,0,0,0,0,0,12.41785185517,0,0,0.0705871404713,0,0,0,7.81179586779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226367175513,0,0,0,0,0,0,0,0,0,7.81179587524,0,0,0,0.621752783601,0,0,0,0,0.492350218783894,0,0.390413628482
"2704","4-16-76-32-SW",0,0,6.741688027877,3.10177189784018,36.795867207411,0,0,0,0,0,0,0,0,0.822122144914,0,0,0,0,0,0,0,0,0,0,0,8.244418777618,0,0,0,0,0,0,8.67841432456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67841404532,0,0,0,0,0,0,0,0,0.663647352385957,0,0
"2705","4-16-76-33-NE",0,0,0,46.1250551672457,11.5797511736469,0,0,2.70211531859,0,0,0,0,0,0.10386857271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371209178796,0,0,0,0,0.585691851188,0,0.0345178955431
"2706","4-16-76-33-NW",0,0,0,1.73748809761506,23.0670838890864,0,0,2.79849124702,0,0,0,0,0,11.05994067598,0,0,1.93362759256731,0,0,0,0,0,0,0,0,11.7387180272095,0,0,0,0,0,0,3.87748004064063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90332139451,1.63213088910202,0.0066142822004,0.2274176652753,0,0,0,0,0,0,3.87748004062265,0,0,0,0,0,0,0,0,0.063869609206972,0,0
"2707","4-16-76-33-SE",0,0,0,31.8823955071687,2.468528774916,0,0,17.5336212461,0,0,0,0,0,0.11723397395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791044402473,0,0,0,0,0.0135557312414,0,0
"2708","4-16-76-33-SW",0,0,0,0.685555035252,39.130382562729,0,0,6.56388581227,0,0,0,0,0,9.208414056028,0,0,0,0,0,0,0,0,0,0,0,1.2292778839191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043332920536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07948075005,0,0,0,0,0.28021962114724,0,0
"2709","4-16-76-34-NE",0,0,0,53.9027555255245,10.3943572038624,0,0,0,0,0,0,0,0.395522148474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66512352717365,0,0
"2710","4-16-76-34-NW",0,0,0,51.8341734749123,11.4906936385002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104016286217,0,0,0,0,0.143109354793,0,0
"2711","4-16-76-34-SE",0,0,0,41.059151572538,21.662045950624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196165771158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803655705812,0,0,0,0,0.92741919973922,0,0.111546966225
"2712","4-16-76-34-SW",0,0,0,35.826695386773,21.060137037589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8625457573587,0,0,0,0,0.72596251146092,0,0.218852583502
"2713","4-16-76-35-NE",0,0,0.87124473003305,20.80218202447,36.6325731777196,0,0,0,0,0,0,0,5.342647837493,0,0,0,0,0,0,0,0,0,0,0,0.940093882811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3524877056941,0,0.305092851271
"2714","4-16-76-35-NW",0,0,0,13.8656667077899,42.9097269775279,0,0,0,0,0,0,0,8.97730381522393,0,0,0,0,0,0,0,0,0,0,0,0.57458439155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2715","4-16-76-35-SE",0,0,18.4438795851,24.029349035478,18.6475662755683,0,0,0,0,0,0,0,1.28756350774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833455530567986,0,0.0279023599755
"2716","4-16-76-35-SW",0,0,2.34548482086,45.9822626919771,14.4609819864865,0,0,0,0,0,0,0,1.87859960803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543205621987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2328255965553,0,0,0,0,0.81926916937737,0,0.2622198903592
"2717","4-16-76-36-NE",0,0,0,55.065592433539,1.2072072027548,0,0,0,0,4.33313045940486,0,0,0,0.911851683747,0,0,0,0,0,0,0,0.052368594640372,0,0,0,0,0.0115476810203,0,0,0,1.8118782375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39280747119e-07,0,0,0,0,0,0,0,0,6.14500806016342,0,0,0,0,0,0,0,0,0.32936375663,0,0
"2718","4-16-76-36-NW",0,0,17.2177186170758,22.8724978714504,19.4213746471978,0,0,0,0,0,0,0,0,6.81774041395918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2719","4-16-76-36-SE",0,0,0,35.963272398146,19.3511907736,0,0,0,0,0.224144209943,0,0,2.76680051887,4.43653412248904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311380831574,0,0,0,0,0,0,0,0,0,0.224144388744,0,0,0,0,0,0,0,0,0.62906934486404,0,0
"2720","4-16-76-36-SW",0,0,24.27130364579,18.6486208924932,7.8184707015785,0,0,0,0,0,0,0,0,0.854793115892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23977789172886,0,0
"2721","4-16-76-4-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35924277125525,0.0797791084234,0,0,8.31165397893,0,0,0,0,0,0.001901201061826,0,0.0118052472341,0,10.2906421425,0.663648848401,11.7716652766157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8835274883427,0.12632638517799,0,0,0,18.427083340332,0,3.2367932743,0,0,51.8226510870027,0,0,0,0,0,0,1.126531076262,0,0,0,0
"2722","4-16-76-4-NW",0,0,0,0,0,0,0,0,4.7451642699836,0,0,0,0,0,0,0,1.95969128988,21.208317294914,0,0,0,0,0,0,0,0.116304221422,0.002247767696076,0,0,0.616514118692,4.4211718143,0,0,0,0,0,0,0,8.29649211579,0,0,0,0,0,6.476674255068,0,0,0,0,0,0,0,0,0.829339579876,6.7572228298993,0.00235607179986,0,2.74298554384,0,5.779327180489,0,0,0,0,10.147858301999,0,0,0,0,0,0.0137061082572,1.0674526930632,0,0.19778817658586,0,0
"2723","4-16-76-4-SE",0,0,0.931087869247,0,1.12122779709,0,0,0,0,0,0,0.442289461581,0,0,0,0,0,2.08059917201,9.21022644887,0,2.483772070203,0,0,0,0,0,0,0.000322401888252,0.05951547852843,0,21.76659992203,6.81565125342,3.451967654081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2955318265794,0,0,2.3570160602004,2.3001325126398,0.2543872872391,0.0290130178367,0,0.450000914582,0,0,0,0,44.1782223576434,0,0,0,0,0,0,0,0,0.063571857673656,0,0
"2724","4-16-76-4-SW",0,0,6.0880597910411,0,0,0,0,0,12.6633902750848,0,0,1.991937751939,0,0,0,0,0,17.4993915616071,0,0,0,0,0,0,0,0,0,0,0,0,1.5557341274335,0,0,0,0,0,0,0,21.645089122167,0,0,0,0,0,4.730715234704,0,0,0,0,0,0,0,0.979655422664,0,0.0607244599678,0.43085830567239,0,0,0,0.114017112888,0,0,0,0,1.6697521371139,0,0,0,0,0,0,0,0,0.327519645909283,0,0
"2725","4-16-76-5-NE",15.9267665290079,0,4.930563257297,0,1.65865260969,0.0341922089162,0,0,17.28270110141,0,0,0,0,2.3965998607772,0,0,0,3.8975733271742,0,0,0,0,1.968387235513,0,0,0,0.00271150530462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4851068018,0,0,0,0,0,0,0,0,0,0,0.00167515056743,0,0,0,9.24524984054,0,0,0,0,25.1631105796671,0,0,0,0,0,0,0.33740820606,0,0.54077146544592,0,0
"2726","4-16-76-5-NW",16.439084025376,0,2.707810464283,0,9.291710021105,0.00091703292274,0,0,0,0,0,0,0,4.971556751837,0,0,0,0,0,0,0,0,13.0660901370265,0,0,0,0.127476890342,0.000365960287964,0,0,0,0,1.131019599836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.669629492447,0,0,0,0,0,0,0,10.2756141905,0,3.767172406235,0,0,31.612889736882,0,0,0,0,0,0,0,0,0.524416942519248,0,0
"2727","4-16-76-5-SE",7.0345786895847,0,1.54299503088305,0.5017048274494,0,0.0171653834785,0,0,24.244488107306,0,0,0,0,0.180485751797,0,0,0,9.22537656871169,0,0,0,0,2.679034045257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7122193834966,0,0,0,0,0,0,0,0,0,0,0.00665032462887,0,0,0,14.319051062653,0,0,0,0,21.3536290907526,0,0,0,0,0,0,0,0,1.08009277349438,0,0
"2728","4-16-76-5-SW",10.4189667009101,0,2.70236814584,0,0.526675493867,0.00602599884186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.200625579791,0,0,0,0.06643820751199,0,0,0,0,0,8.338500195045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421135683962,0,0,0,1.89345803873e-05,0,0,0,41.4417699019042,0,0,0,0,60.1992380164733,0,0,0,0,0,0,0,0,0.28060102340511,0,0
"2729","4-16-76-6-NE",7.1267948174935,0,0,0,3.57269353934,0,0,0,0,0,0,0,0,1.459544098106,0.00351626692361,0,0.2780965092737,0,0,0,2.5402531626,0,1.9822095880264,0,0,0,0.06877044731907,0,0.00111409500225,0,0,0,19.8600968808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.684024495997,0,0.006676822542487,0.434595150631,0.01625277837453,0,0.0980122287598,0,21.7012582140018,0,0,0,0,51.2284023167142,0,0,0,0,0,0,0,0,0.0253101376188934,0,0
"2730","4-16-76-6-NW",0.097530634855879,0,0,0,0.943489175931,0,0,0,11.8589233926119,0,0,0,1.4104447515525,0.403239385282,0,0.707587195542,0.96055385882,11.5940179901872,0,0,0,0,0.429228296776,0,0.14236345330048,1.1023654752,0.02355847453799,0,0.0915733312681,0,0,0,9.76473865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149868884623858,0,0,0,17.392170838605,0,9.29479539203,0,0,36.0584425664426,0,0,0,0,0,0.01514942141168,1.48339382328836,0,0.58647437268837,0,0
"2731","4-16-76-6-SE",4.50504826522,0,0,0,0.298869176715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71568586238,0,0.104747030261,0,0.00370901249332,8.00762947926e-06,0,0,0,0,14.6146136256543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.962509705137,0,0,0.286848034724,1.23524666672e-05,6.07627773433e-05,0,0,36.97374883244,0,0,0,0,56.093410370548,0,0,0,0,0,0,0,0,0.1820088589965,0,0
"2732","4-16-76-6-SW",4.04087610752,0,0,0,3.559234366658,0,0,0,21.3194855723876,0,0,1.187295459484,7.9671906956279,0.668744639351,0,0,0,5.107166464195,0,0,0,0,0,0,1.67652004132,0,0.0229331873047,0,0,0,0,0,0.22707526198,0,0,0,0,0,0,0,0,0,0,0,8.949878284501,0,0,0,0,0,0,1.51256513264,0,0,0,0,0,0,0,11.88570697,0,0,0,0,16.153659225226,0,0,0,0,0,0,1.0742269569225,0,0.5253977821036,0,0
"2733","4-16-76-7-NE",2.19892001434,0,0,0.3470426838635,0.66907057270348,0,0,0,0,0,0,0,0,3.4511673761715,0,0,0,0,0,0,4.52922237431,0,3.03903207455,0,0,0,0.000520732080034395,0,1.13318962905775,0,12.2829535271,0,6.610516715802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4691353013813,0,2.531636920997,0.295016827901,22.43292909572,0,0,0,0,48.054546716432,0,0,0,0,0,0,0,0,0.09358820492904,0,0
"2734","4-16-76-7-NW",2.15676730925878,0,0,0.6987363529271,0,0,0,0,0,0,0,0,0,3.18393459523,0,0,0,0,0,0,2.03801188718,0,1.77944455411501,0,0,0.7310207008218,0.696555671682677,0,2.48089060485,0,0,0,0.0919938449407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799832337559,0,1.27236308434507,0.67380414383933,0,2.64139810642,1.14377628847,42.941986556652,0,0.277591098215,0,0,47.5063532663529,0,0,0,0,0,0,0,0,0.00438058302288,0,0
"2735","4-16-76-7-SE",7.6415449101645,0,0,0,0,0,0,9.18347155688,0,0,0,0,0,0,0,0,0,0,0,0,6.165337304859,0,0,0,0,0,0,0,0.00852500078631,0,0,0,4.012875253105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0313448947822,0,0,0,35.7770068383,0,0,0,0,61.7719186927955,0,0,0,0,0,0,1.00864052458,0,0,0,0
"2736","4-16-76-7-SW",3.8458198278541,0,0,0,0,0,0,0,4.91163335830102,0,0,0,0.14857423932,0,0,0,0.0018562614756,3.36338633595,0,0,2.521775481289,0,0,0,0,0.186578529465,0.0490495992886,0,0.463642416168,0,0,0,3.904922327722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3985512299271,0,0,0,40.0745495176921,0,2.4796289405347,0,0,52.732941695707,0,0,0,0,0,0,0.222142568391,0,0.045396551517934,0,0
