"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Municipal..Water.and.Sewage.","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"8685","4-19-87-34-NE",0,0,4.083241995466,0,1.44842853936,0,0,3.42978269146,13.674749991441,0,0,0,0,0,0,0,8.65055695413,15.216527136616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350404778256,0,0,0,0,2.34240264979,5.61984641154511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6195204796691,0,0,0
"8686","4-19-87-34-NW",0,0,0,2.049854617631,0,0,0,0,30.6679405213959,0,0,0,0,0,0,0,0,9.6350809213845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63549480672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38936661411878,0,0,0
"8687","4-19-87-34-SE",0,0,0,0,0,0,0,0,5.292147015689,0,0,0.498778857738,2.09980656991,0,0,0,8.071147055123,14.8896146482017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31310413977,0,0,0,0,0.649614340485,0,0,0,0,0,1.96110276205,0,0,0,0,0,0,0,0,0,0,0.0197583405245,0,0,0
"8688","4-19-87-34-SW",0,0,0,0,0,0,0,0,22.944576510617,0,0,0,0,0,0,0,0,31.4028384657445,0,0,0,0,0,0,0,0,0,0,0,6.14539840414857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403842825159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40454600197622,0,0,0
"8689","4-19-87-35-NE",0,0,11.90895581579,1.23216415971,0,0,0,0,5.37768542650132,0,0,0,0,0,0,0,0,22.658411598022,0,0,0,0,0,0,0,0,0,0,0,5.68266850268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20004725086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104423949411537,0,0,0
"8690","4-19-87-35-NW",0,0,11.348909326627,2.66580429015,0,0,0,0,5.51285991861398,0,0,0,0,0,0,0,1.668995679094,21.9612190025418,0,0,0,0,0,0,0,0,0,0,0,1.01081520501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.652875006865,0,0,0,0,0,2.043012589596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03844347123353,0,0,0.214206435674
"8691","4-19-87-35-SE",0,0,25.98536419125,0,0,0,0,1.58624587723,5.179760477677,0,0,0,0,0,0,0,0,6.317839259654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18301645450578,0,0,0
"8692","4-19-87-35-SW",0,0,3.5373286533713,0,0,0,0,4.44211896189,0.719444213327,0,0,6.835251835164,0.2777182897629,0,0,0,0,5.382728924015,0,0,0,0,0,3.03922062145323,0,0,0,0,0,0.0149589878931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375947051647,8.960806365903,0,0,0,0,3.2947354469947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46546194254,0,0,0
"8693","4-19-87-36-NE",0,0,7.14485674482,0.80644279846,10.50165247882,0,6.86719447461884,0,19.3196406729219,0,0,0,0,0,0,0,0,8.08539330454196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92333441767269,0,0,0,0,0,1.87348312984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429724707029,0,0,0,0,0,0,0.127549618942,0,0,0
"8694","4-19-87-36-NW",0,0,24.8360379552,0,1.34339993035,0,0,0,10.7780089069436,0,0,0,0,0,0,0,0,19.057861197308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20846839149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20639233094089,0,0,0
"8695","4-19-87-36-SE",0,0,0,0.556207495783,0,0,0,0,5.3671034544245,0,0,0,0,0,0,0,0,24.83168173489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32462714667263,0,0,0,0,0,7.91788712038,0,1.0283739918243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337433826599,0,0,0
"8696","4-19-87-36-SW",0,0,4.6456448397178,0,0,0,0,0,19.674010315713,0,0,0,0,0,0,0,0,15.92095602154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528268664139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676637206564,0,0,0
"8697","4-19-87-4-NE",0,0,12.283407282039,0.0845574767124,3.02196789192,0,0,0,36.5838302376526,0,0,0,0,0,0,0,0,1.1739468483,0,0,0,0,0,0,0,0,0,0,3.85015144091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158303846927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8698","4-19-87-4-NW",0,0,0,29.39825894063,11.159636928406,0,0,0,19.3305867661,0,0,0.637448174272,0,0,0,0,0,1.20345180121,0,0,0,0,0,0,0,0,0,0,0,3.460256791214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8699","4-19-87-4-SE",0,0,1.347455240538,0,5.97314450119632,0,0,0,22.642125212413,0,0,0,0,0,0,0,0,2.0175477616492,0,0,0,0,0,0.000737813179772,0,0,0,0,0.765411097098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23238135742,0,0,0,0,0,1.070561312186,0,1.2134669534112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3405302379552,0,0,0
"8700","4-19-87-4-SW",0,0,0,8.182962719531,3.39097795655887,0,0,0,8.55558300677932,0,0,20.2308711150076,0,0,0,0,0,5.2886109456,0,0,0,0,0,0,0,0,0,0,0,1.98208307734981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747598687037,0,0,0,0,0,3.0742024533414,0,8.49134690223,0,0,0,1.33575121631412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184417372681,0,0,0
"8701","4-19-87-5-NE",0,0,0,10.07075986394,24.337852049115,0,0,0,8.552177120723,0,0,1.60406132653,0,0,0,0,0,3.13707138855,0,0,0,0,0,0,0,0.7761643073294,0,0,0,6.47965715293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03008848234,0,0,0,0,0,0,0,0,0,0,0,0.20064016077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239879206981,0,0,0
"8702","4-19-87-5-NW",0,0,13.9484330422,22.2650217929835,4.628361296014,0,0,0.296985373162,8.35642376432,0,0,11.89122972741,0,0,0,0,0,0,0,0,0,0,0,0,0,4.478095912424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56848098632272,0,0,0
"8703","4-19-87-5-SE",0,0,0,4.47195120049762,30.4770417644411,0,0,0,16.613964958739,0,0,2.4343197398033,0,0,0,0,0,3.140305096329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70434283085,0,0,0,0,0,3.26068713984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28216487722939,0,0,1.00078986259
"8704","4-19-87-5-SW",0,0,3.28246480255,2.0358366177677,22.679087582073,0,0,7.2732247506,7.14502737053,0,0,17.1159976675191,0,0,0,0,0,2.04162686604253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444556434795,1.5810701154327,0,0,0,1.6653208205275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331427009701,0,0,0
"8705","4-19-87-6-NE",0,0,14.6784744066869,31.831801344766,3.1636344158,0,0,9.697580922462,4.449527295339,0,0,0.719308768396,0,0,0,0,0,0.000625102440677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453943029897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730500919229,0,0,0.988465175575
"8706","4-19-87-6-NW",0,0,14.152680447805,3.13587916118,0,0,0,0,3.873824464641,0,0,5.5074088139784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233509374201,1.15594962185,2.59500339896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46497300949157,0,0,0
"8707","4-19-87-6-SE",0,0,2.005799716565,19.4359815454614,7.039912930155,0,0,15.6342026158,1.16600495703,0,0,0.33055014586,0,0,0,0,0,5.4603565732814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9816987449507,11.9989050802935,0,0,0,0,2.755229421443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322972673967,0,0,0
"8708","4-19-87-6-SW",0,0,0.26133520045404,2.9352696012419,0.2190615232423,0,0,0,0,0,0,3.41744029122,0,0,0,0,0,1.497704439533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51008958769,14.9417149525579,0,0,0,0,1.11470050930959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301832226798392,0,0,0
"8709","4-19-87-7-NE",0,0,15.31876153024,11.19509049457,0,0,0,1.50697501259,36.94882215579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484797682716,0,0,0
"8710","4-19-87-7-NW",0,0,0,5.1200534844645,0,0,0,1.16978283419,54.343867169075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97633218747195,0,0,0
"8711","4-19-87-7-SE",0,0,10.2628254204062,23.039564705142,0,0,0,22.5295219123,6.5396416927609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661338614718,0,0,0
"8712","4-19-87-7-SW",0,0,0.9987293806443,26.6116401591638,0,0,0,6.22031523922,6.784808366769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53740649101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676169625175947,0,0,0.20833053163
"8713","4-19-87-8-NE",0,0,9.5885365000095,2.18945001584,0,0,0,0,36.8923703565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22224307826,0,0,0,0,0,0.127473962483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3955433846992,0,0,0
"8714","4-19-87-8-NW",0,0,49.288436938878,0,0,0,0,0,17.2981343269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4968641369228,0,0,0
"8715","4-19-87-8-SE",0,0,0.684667478128,5.13265732727,0.814445411971,0,0,0,24.510025618599,0,0,3.28671022342,0,0,0,0,0,1.67121460943,0,0,0,0,0,0,0,0,0,0,0,2.72160909354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43770739877,0,0,0,0,0,0,0,0,0,0,0,3.4631154214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7354090624593,0,0,0
"8716","4-19-87-8-SW",0,0,44.443318430904,6.45175721229906,0,0,0,0,13.196582150827,0,0,0.323458398919,0,0,0,0,0,0.0180044746637,0,0,0,0,0,0,0,0.0652649376825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324693245095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7484506282864,0,0,0
"8717","4-19-87-9-NE",0,0,23.322061761665,0,0,0,0,17.3262702587,12.6335977242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.531681165162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8718","4-19-87-9-NW",0,0,16.980438283175,0,0,0,0,21.4373066317,0.436905960954,0,0,0,0,0,0,0,0,1.55166630098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.874686006084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22180060021323,0,0,0
"8719","4-19-87-9-SE",0,0,1.6727952627389,0,4.49544910716,0,0,28.50966168431,16.886541048978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.025418422967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25773145695664,0,0,0
"8720","4-19-87-9-SW",0,0,0,21.56105067123,6.629908386423,0,0,3.73992057928,1.9968316985,0,0,0,0,0,0,0,0,0.831074484564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21173208568,0,3.05523697841672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76827780561231,0,0,1.00078047224
"8721","4-2-85-1-NE",0,0,13.3826594266148,0.7247607836775,0,0,1.59803369687269,3.37734493149971,0.58383613039368,0,0,0,0,0,0,0,0,10.72291020346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9351504600283,0,0,0,0,16.9766263016658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8722","4-2-85-1-NW",0,0,0,0,0,0,0,0.616166730315,1.381151341873,0,0,7.903171941343,3.078598860505,0,0,0,0,10.9867068436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940907438782,0,0,0,0,14.5654219730639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8723","4-2-85-1-SE",0,0,36.8761406052488,1.14141954898803,0,0,0,6.38191339463691,0.37638078452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8724","4-2-85-1-SW",0,0,26.214653099207,0.644475473557,0,0,0,10.209951976019,12.515150826051,0,0,0.724198023961,0,0,0,0,0,1.45759830661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.294405109881,0,0,0,0,2.3156613021676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8725","4-2-85-10-NE",0,0,0,0,0,0,0,5.582315836915,0,0,0,0,0,0,0,0,0,29.3717994287863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653508159837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8726","4-2-85-10-NW",0,0,7.066625515187,0,0,0,0,6.192889036447,0,0,0,9.425485152151,0,0,0,0,0,19.394046864389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8727","4-2-85-10-SE",0,0,0.164150330919,0,0,0,0,3.26893397353,0.0871492433012,0,0,0,1.00448768659,0,0,0,0,34.9494666891867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3641787073544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8728","4-2-85-10-SW",0,0,20.736929765796,0,0,0,0,0.166523838277,6.860490543311,0,0,2.005021629932,0.525480414405,0,0,0,0,16.3904220591687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817071082075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784683209431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8729","4-2-85-11-NE",0,0,7.909370539019,0,0,0,0,1.21812499509,4.864633127937,0,0,3.28121889401,0,0,0,0,0,29.95906412312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92234602373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8730","4-2-85-11-NW",0,0,2.8837233103,0,0,0,0,0,2.376854896634,0,0,0,1.2352542937,0,0,0,0,49.206950610073,0,0,0,0,0,0,0,4.20266894786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459325767497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8731","4-2-85-11-SE",0,0,11.9311989476,0,3.12407055963,0,0,7.31313284791,1.523554623231,0,0,0,0,0,0,0,2.89539705151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.796256656305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8732","4-2-85-11-SW",0,0,0.486841665249,0,0,0,0,0,19.1977940072501,0,0,0,2.66109831014,0,0,0,2.12979250259,21.2127616685317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0399990841671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8733","4-2-85-12-NE",0,0,0.36344140305,0,0,0,0,1.1122726074279,4.922115593951,0.14642899888,0,0.00515671056002,0,0,0,0,0,5.7077701886268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18824467506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8734","4-2-85-12-NW",0,0,10.0913307861964,0,0,0,0.841456982503,7.13477579025,10.000043879124,0,0,6.264734331381,0,0,0,0,0,6.78945500125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396128729667,0,0,0,0,0,6.8233167042007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8735","4-2-85-12-SE",0,0,0,0.38650663460222,0,0,0,14.20274256362,8.4026953687662,0,0,0,0,0,0,0,0,3.0460967626808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92804121808,0,0,0,0,6.86813168227136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8736","4-2-85-12-SW",0,0,0.807211166931,0,0,0,0,9.421015737851,2.3674528834665,0,0,0,0,0,0,0,0,0.00271049504752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3211685783487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8737","4-2-85-13-NE",0,0,0,8.5575538768877,0,0,0,1.80249626662454,9.601156866546,0,0,0,0,0,0,0,0,40.5563961603982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327557056776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8738","4-2-85-13-NW",0,0,1.06671553945,1.0024633295921,0,0,0,0.2068300564725,7.541526874637,0,0,0,7.01397253158,0,0,0,0,42.576451097778,0,0,0,0,0,0,0,0,0,0,0,3.117136431642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47659089713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8739","4-2-85-13-SE",0,0,12.861007476488,0,0,0,0,1.87397429441,0,0,0,1.965607655689,0,0,0,0,0,21.693847759534,0,0,0,0.213547024645,0,0,0,0,0,0,1.47571898006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261289663592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8740","4-2-85-13-SW",0,0,4.239741166061,0,0,0,23.017316172607,1.4247954616153,10.9108722163,0,0,18.9829992770934,0,0,0,0,0,1.97779807282127,0,0,0,0,0,0,0,0,0,0,0,0.0132598953409,0,0,0,0,0,0,0,0,3.3417833086301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8741","4-2-85-14-NE",0,0,3.88521370991,0,0,0,0,13.334155102657,8.597724692565,0,0,11.496087180293,0,0,0,0,0,22.417347032471,0,0,0,0,0,0,0,0,0,0,0,2.64379068314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66356034273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8742","4-2-85-14-NW",0,0,5.722712359958,0,0,0,0,7.3571839133129,3.0722394800042,0,0,16.56164555312,0,0,0,0,0,17.858031567429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04068829469,0,0,0,0,0,0,4.843890305051,1.66738998997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8743","4-2-85-14-SE",0,0,2.651247674963,0,0,0,8.67887435151,24.665559475162,1.54510828047,0,0,6.089506231413,0,0,0,0,0,16.541196349389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75626840491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8744","4-2-85-14-SW",0,0,10.129515900441,0,0,0,0,12.817991234355,4.303933830514,0,0,9.73136113928,0,0,0,0,0,13.871056833525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2530802878732,0,0,0,0,0,0,0,0.799540128692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8745","4-2-85-15-NE",0,0,11.66673788095,0.0665899037737,0,0,0,24.7738914784,7.897738558996,0,0,0,0,0,0,0,0,1.563772277166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7543239306,0,0,0,0,0,0,2.30233263048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2721660470365,0,0,0
"8746","4-2-85-15-NW",0,0,14.3493297917382,1.9737089588,0,0,0,1.83450334556,32.107054318147,0,0,0,0,0,0,0,0.2782824736917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64243300502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33760708409,0,0,0
"8747","4-2-85-15-SE",0,0,21.202825234611,0,0,0,0.427543910578,16.211605932306,0.391019278657,0,0,0,0,0,0,0,3.30933066945,1.5855058741996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.610542881051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8748","4-2-85-15-SW",0,0,1.8856617598,0,0,0,3.57061812857,20.310698096777,0.585189532295,0,0,24.6278867312129,0,0,0,0,1.54883659161,1.7861050674911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46477915324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
