"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"1031","4-25-70-16-NE",0,0,0,0,0,0,0,0,0,0.804653189157,41.25402635618,0,0,0,0,0,0,0.894809540907,6.641865522,0,0,1.99032837312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.745693548558,0,0,0,0,0,0,0,0,0,0,0,0,48.700548090843,0,0,0,0,0,0,0,0.0362382157344,0
"1032","4-25-70-16-NW",0,2.54976351124,0,0,0,0,0,0,0,0,16.3486878151578,0,0,0,0,0.921530585455,0,36.141113489802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24778992622,0,0,0,0,0,0,0,0,0,18.8984513263777,0,0,0,0,0,0,0,0.397687943351,0
"1033","4-25-70-16-SE",0,4.51272626645,0,0,1.72331235231,0,0,0,0,1.49971092917038,11.8338611013141,14.8716741373483,0,0,0,0,0,5.146430903822,0,0,0,2.68221548237218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6413749322463,0,0,0,0,0,0,0,0.40927847704082,0
"1034","4-25-70-16-SW",0,0,0,0,0,0,0,0,0,0.3011717050083,49.0617571964388,7.648508820756,0,0,0,0,0,6.88951560161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2814409228856,0,0,0,0,0,0,0,0.5052478631069,0.436425111175
"1035","4-25-70-17-NE",0,0,0,0,0,0,0,0,0.353232477358,0,57.6461751749162,0,0,0,0,0,0,0.831724721732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6461832674933,0,0,0.181660191392,0,0,0,0,0,0
"1036","4-25-70-17-SE",0,0,5.265040199284,0,1.41285368821,0,0,0,5.628362035536,5.737007975173,33.6969769595711,0,0,0,0,1.22494913023,0,0.66049766671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567051691545,0,2.71686072588,0,0,0,0,0,0,0,0,0,0,0,0,39.6299029965912,0,0,0.383652560599,0,0.0301053513437,0,0,0.2467594644439,1.287927200576
"1037","4-25-70-2-NE",0,0,4.53211889832,3.31461452698,0,0,0,0,5.1196818489,0,0,13.6855912958949,0,0,0,2.01388589703,0,1.173635590652,0,0,0,0,0,0.317505020509,0,0,0,0,0,0,23.96452981286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817448815076,0,1.23008357887,0,1.27388918902,0.0228013874836,0,0,0,0,0,23.96452812067,0,0,0.0250558997034,0,0,0,0,0,0
"1038","4-25-70-2-NW",0,0,17.7340009729304,1.43549606385,0,0,0,0,12.651773382345,0,0,8.9921967328374,0,0,0,0.691590331315,0,1.741893715578,0.205775808297,0,0,0,0,0,0,0,0,0,0,0,6.94881520860536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835696436395,0.396689239747,0,0,0,0.80610644379747,0,0,0,0,0,7.15235906853116,0,0,1.11428947535874,0,0.002186490308257,4.48689401845e-05,0,0.38660002656341,0.10787937674607
"1039","4-25-70-2-SE",0,0,6.151883521916,3.295046517267,0.868906942809,0,0,0,2.01348342032301,0,0,17.3711147926522,0,0,0.000413119541839,0.639024450037,0,4.7613611580296,0,0,0,0,0,0.966268914084,0,0,0,0,0,0,7.95952939945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.837587558841,0,0.455273627155,0,0,1.02290422719,0,0,0,0,0,7.84614439652,0,0,0.333789702782595,0,0,0,0,0.76261295134152,0.114883038657
"1040","4-25-70-2-SW",0,0,0.557871258652,1.12112459105,0,0,0,0,2.32831775030611,0,0,25.7934904520562,0,0,0.000438394881371,1.54417183920862,0,0,6.86768422687,0,0,0,0,0,0,0,0,0,0,0,1.84500820527008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727080800477,0,0,0,0,0,0,0,0,0,0,8.71029605777075,0,0,0.093094413369,0,0.062566311980194,0.00162514027567,0,1.06159896945754,0
"1041","4-25-70-20-NE",0,0,0,0,0,0,0,0,0,0,53.2305148921969,0,0,0,0,0,0,3.950757444331,0,0,0,3.16245665941,0.676454106944,0,0,0,0,0,0,0.106072401001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797226972909,0,0,0,0,0,0,0,0,0,0,0,0,53.6780837784315,0,0,0,0,0,0,0,0,0.2288762894051
"1042","4-25-70-20-SE",0,0,0,0,0,0,0,0,0,0,59.4646669976101,0,0,0,0,0,0,2.630269477998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30308002614,0,0,0,0,0,0,0,0,0,0,0,0,59.4646694381239,0,0,0,0,0,0,0,0.0679805451856,0
"1043","4-25-70-21-NE",0,0,0,3.28367224472,19.596566858215,0,0,0.899314429847,1.67680235314,8.3300531420504,1.879753428972,0,0,0,0,0,5.44784795424,1.3627944447,0,0,0,1.271873791875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.312497501805,0,0,0,0,0,0,0.656338820589,0,0,0,0,0,10.4191910238319,0,0,0,0,0,0,0,0.95617884024562,0
"1044","4-25-70-21-NW",0,0,0,0,0.815540154787,0,0,0,0,0.0094314292398,41.7055323731929,0,0,0,0,0,0,0.606136936962,0,0,0,1.673658327306,3.79875507561,0,0,0,0,0,0,3.8974316093083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517861390798,0,0.285965027909,0,0,0,0,0,0,0,0,0,0,45.5137172898258,0,0,0,0,0,0,0,0.0097248581201,0
"1045","4-25-70-21-SE",0,0,0,0,0.737464282799,0,0,0,0,9.505847075957,21.475967652237,0,0,0,0,0,0,0.574551457846,13.2750414557,0,0,3.938831855225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1854214907319,0,0,0,0,0,0,0,0,0,0,0,0,44.256853302046,0,0,0,0,0,0,0,0.280787307194163,0
"1046","4-25-70-21-SW",0,0,0,0.740653305085,0,0,0,0,0,0,52.0519110314501,0.776541864117,0,0,0,1.650039710389,0,2.923559808883,0,0,0,0.627726543423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667380287462,0,0,0,0,0,0,0,0,0,0,0,0,52.0519127403187,0,0,0,0,0,0,0,0.1373780869264,0
"1047","4-25-70-22-NE",0,0,0,21.765806994002,0.912309140169,0,0,0,0,6.91849427902,0,1.09308086961,0,0,0,0,0,5.09018510439,0.00354461694978,0,0,14.01396261998,0,0,0,0,0,0,0,0,3.23382782596,0,0,0,0,0,0,0,0,0,0,0,0,0.18101261091,0,1.14997366705,0,0,0,0,0,0,0,0,0,0,0,0,21.185615060714,0,0,0,0,0,0,0,0.5404052639985,0
"1048","4-25-70-22-NW",0,0,8.66370179211,22.37595777624,11.585205880926,0,0,0,0,6.35279222648,0,0,0,0,0,0,0.1052055573038,1.57962879358,0,0,0,3.240531138194,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47823515584,0,0,0,0,0,0,0,0,0,0.626525763399,0,0,0,0,0,0,1.6922441881696,0,0,0,0,0,9.593327718493,0,0,0,0,0,0,0,0.738433521626,0
"1049","4-25-70-22-SE",0,0,1.274187604037,0,0,0,0,0,0,35.51591862688,0,1.537817185194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930961228147,0,0,0,0,1.43711860622,3.54067139962,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43281919244,0,0.979737447639,0,0,0,0,0,0,0,0,0,0,40.49370846669,0,0,0,0,0,0,0,0.03497688626,0
"1050","4-25-70-22-SW",0,0,0,3.83180017295,1.87085707958,0,0,0,0,22.7200437337691,0,1.26038399896,0,0,0,0,0,0,7.03270249484,0,0,4.12649632272166,0,0,0,0,0,0,0,0,0,0.147253079924,0,0,0,0,0,0,0,0,0,0,0,0,0,7.297347242269,0,0,0,1.77669411647,0,0,0,0,0,0,0,0,31.8338826274501,0,0,0,0,0,0,0,0.0488487989515,0.0148869343335
"1051","4-25-70-23-NE",0,0,0,0,1.072591363902,0,0,0,0,0,0,4.1367804552,0,0,0,0,0,0.131501359172,0.00181978000805,0,0,0,0,0,0,0,0,0,0,0.289566908322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11877843807,0,0,0,0,0,0,0,0,0,0.00181974506032,0,0,0,0,0,0,0,0.158206290368,0
"1052","4-25-70-23-NW",0,0,0,2.16004073911,9.02190476012,0,0,0,0.025324703023,1.88329507584,0,16.90390989927,0,0,0,0,0,10.58764560251,8.5273488164198,0,0,5.552660107072,0,1.67101908619,1.43906438583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193977922895,0,1.18745865692,0,3.67960623655,0,0,0,0,0,0,0,0,12.0913627732678,0,0,0,0,0,0,0,1.6088832040472,0
"1053","4-25-70-23-SE",0,0,2.552834592929,0.393908673051,11.60748517787,0,0,0,0,13.6689139168775,0,1.93647134708,0,0,0,0,0,0,7.46834102586,0,0,5.555408696481,0,1.18777607605,0,0,0,0,0,0,0.399805975538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.922785758153,0,0,0.284779591707,0.558927128649,0,0,0,0,0,0,0,0,26.1266638515856,0,0,0,0,0,0,0,0.0975838018458,0
"1054","4-25-70-23-SW",0,0,4.026291432549,0,0.432550941,0,0,0,0,23.250939564351,0,1.31813889292,0,0,0,0,0,0,27.58517458815,0,0,0.0570669746011,0,0,0,0.0995552332334,0,0,0,0,1.585475156662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545426758062,0,0,0,0,0,0,0,0,0,0,0,0,52.421589381561,0,0,0,0,0,0,0,0.1565616822891,0
"1055","4-25-70-24-NE",0,0,0,0,0,0,0,0,0,0,0,14.1481361670989,0,0,0.0023476590319,0,0,20.2596467565334,0,0.00310848204294,0,0,0,0,0,0,0,0,0,0,0.197342328604,11.012771032632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2115992704199,0,0,0,0,0,0,0,0.1140794485225,0.0404081962295
"1056","4-25-70-24-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843855144072,0,8.15900873915558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","4-25-70-24-SE",0,0,0,3.217598502343,0,0,0,0,2.57132897796556,0,0,2.70761322206588,0,0,0,0,0,0.34400080750852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21823930462247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187911787336,0
"1058","4-25-70-24-SW",0,0,1.815806236479,0,0,0,0,0,0,4.2429766161147,0,0,0,0,0,0,0,0,0,0,0,0.0108684767945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3174287281072,0,0,1.02492270203,0,0,0,0,0,0,0,0,0,4.2429766161298,0,0,0,0,0,0,0,0.0695927684628,0
"1059","4-25-70-25-NE",0,0,3.1299441842429,3.72198544978829,0,0,0,0,15.80894310217,0,0,0,0,0,0,0,0,23.8336641208725,0,0,0,0,0,2.52683323563266,0,0,0,0,0,6.88376960726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02987414021924,0
"1060","4-25-70-25-NW",0,0,11.523461169549,0,0,0,0,0,24.084819675976,0,0,0,0,0,0,0,0,18.8869600263513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.587972495883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45585807660418,0
"1061","4-25-70-25-SE",0,0,2.68688560006447,6.82643450908817,0,0,0,0,14.8822478969253,0,0,6.427884476392,0,0,0,0,0,18.986959013109,0,0,0,0,0,0,0,0,0,0,0,0,0.3735489848008,14.997458767987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896023071826,0,0,0,0,0,0,0,0,0,0,15.3710081007582,0,0,0,0,0,0,0,1.20761305310642,0
"1062","4-25-70-25-SW",0,0,0,0,0.936230297813,0,0,0,1.73311986585,0,0,1.0395767057067,0,0,0,0.7673565513013,0,54.3889965967572,0,0,0,0,0,0,0,4.2687526863124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711372597876,0.1160666942351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59805049672767,0
"1063","4-25-70-26-NE",0,0,0,0,0.55010395294,0,0,0,0,0,0,9.855951232435,0,0,0,0,0,36.1742205695023,0,0,0,0,0,0,0,0,0,0,0,0.163607638435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.572429744853,0,1.51720239063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571760973533,0
"1064","4-25-70-26-NW",0,0,8.530939478669,2.185308964751,5.441338904232,0,0,0,0,0.673295304837,0,10.144454042234,0,0,0,0.568665972619,0,12.2774913820164,0,0,0,0,0,0,0,0,0,0,0,1.602792022238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.718362422186,0,0,0,0,0,0,0,0,0,0,0.673295304837,0,0,0,0,0,0,0,0.51168448893402,0
"1065","4-25-70-26-SE",0,0,1.67834292951,0,5.654270150654,0,0,0,0,0,0,30.3361872509541,0,0,0,0.434269602127,0,9.345345123376,0,0,0,0,0,0,0.87037798459,3.089246100942,0,0,0,0.595594257955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577799543194,4.68205465222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976130564157,0
"1066","4-25-70-26-SW",0,0,5.70137352855481,5.5931374351807,3.020143833428,0,0,0,5.722915046504,0,0,29.679825401567,0,0,0,0,0,13.6484449293247,0,0,0,0,0,1.8621852363002,0.000444920264993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490019495612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09382742109732,0
"1067","4-25-70-27-NE",0,0.516625806531,10.260331990131,0,2.40757541692,0,0,0,0.811525508251,0,0,0,0,0,0,0,0,45.94219561658,0,0,0,0,0,0,0,0,0,0,0,0.0492091647804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.735390419458,0,0,0,0,0,0,0,0,0,0,0.51662580653,0,0,0,0,0,0,0,0,0
"1068","4-25-70-27-NW",0,4.34026234761,0,2.64759403772,1.66977928835,0,0,0,1.31216526269,0,0,0,0,0,0,0,0,44.359597339353,0,3.288878114799,0,3.720795234414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268245713821,0,0,0,0,0,0,0,0,0,0,0,2.18287747152,0.162936829583,0,0,0,0,0,0,0,0,0,11.349936916764,0,0,0,0,0,0,0,0.24081583359737,0
"1069","4-25-70-27-SE",0,0,2.264008983884,18.171867496038,0.00420196309424,0,0,0,2.97482653913,0,0,11.471578997922,0,0,0,0,0,20.246829278998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752667982692,0,0,0,0,0,0,0,4.176107672516,0,0,0,2.57893796656,0,0,0,0,0,0,0,0,0,0,4.176107672506,0,0,0,0,0,0,0,0.50896431643,0
"1070","4-25-70-27-SW",0,0,14.2539931769093,13.5048218998344,9.7323559714395,0,0,0,1.3811714284496,0,0,0,0,0,0,0,0,1.039900583361,0,0,0,5.9239874720123,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82770318157,0,0,0,0,0,0,0,1.484073873296,0,0,0,0.0227180715393,0.392689417844,0,0,0,0,0,0,0,0,0,7.4080613453383,0,0,0,0,0,0,0,0.42956949364757,0
"1071","4-25-70-28-NE",0,0,6.463563585992,0.69193000397,7.562285745296,0,0,0,1.675461223221,16.8001646826,0,0,0,0,0,0,0,10.4931641998073,0,1.783978816154,0,0.491857315358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804079158738,4.032522304083,0,0,0,10.292510109087,0,0,0,0,0,19.076000816622,0,0,0,0,0,0,0,0.88709273237,0
"1072","4-25-70-28-NW",0,0,7.870077739563,12.3468733343,0.3859176948184,0,0,0,2.28023300755,31.66539751394,0,0,0,0,0,0,0,1.748659679215,0,1.90535417358626,0,0.716506148316,0,0,0,0,0,0,0,1.120056678229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14952225247,0,0,0,0,4.03102555465,0,0,0,0,0,34.2872574836276,0,0,0,0,0,0,0,0.16780714711038,0
"1073","4-25-70-28-SE",0,0,4.70889157918,7.4108067527525,6.4344598440489,0,0,0,8.58654519251,9.014873491082,0,0,0,0,0,0,0,3.82659067361,0,0,0,0,0,0,0,0,0,0,0,0.1737421596,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07671725951,0,2.737247201722,0,0,0.883569423672982,0,0,0,0,0,0,0,0,0,26.091590750586,0,0,0,0,0,0,0,0.54884309618196,0
"1074","4-25-70-28-SW",0,0,0,1.77748928180727,4.5726541491628,0,0,0,0,31.5416238091251,5.106688162574,0,0,0,0,0,0,1.25494678842284,0,0,0,3.245995783367,0,0,0,0,0,0,0,3.2575023266502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114806755231,0,1.5462691617446,0,2.325769885255,0,0.794339436116237,0,0,0,0,0,0,0,0,36.7631187269361,0,0,0,0,0,0,0,0.384445811188745,0
"1075","4-25-70-29-NE",0,3.26204970658,0.20398110043,6.99593951897,5.56828578716,0,0,0,1.25421723553,10.2402904603777,0,0,0,0,0.00148117086165,0,0,5.70218436658051,0,4.34971538115,0,2.36687964536,0,0,0,0,0,0,0,1.11599644615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618208938172,4.212755291789,0,0,0,0,0,0,0,0,0,20.2189371625842,0,0,0,0,0,0,0,0.47404155379998,0
"1076","4-25-70-29-SE",0.951861087905,0,0,0.00500930926299,0.0543997746905,0,0,0,0,0.617861547088,23.0829477426919,2.90908742702,0,0,0,0,0,6.130612253645,0,12.829910956,0,2.014450458752,3.28506052053,0,0,0,0,0,0,1.48535833482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351394671859,0,0,0,0.13307961654,0,0,0,0,0,0,0,0,40.7676460235485,0,0,0,0,0,0,0,0.283394480003,0
"1077","4-25-70-3-NE",0,0,2.33669345943,3.16034689181,0,0,0,0,0,0,0,24.5675040371261,0,0,0,0,0,1.88561522736851,0.781554265205,0,0,0,0,0,0,0,0,0,0,0,9.03352798569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714491005832,0.23653990337,0,0,0,0,0,0,0,0,0,9.747630932385,0,0,0.8860286592696,0,0.148356116747,0,0,0.4591375202409,0.0609347709114
"1078","4-25-70-3-NW",0,0,0.31685532212,1.365574920333,2.406190352623,0,0,0,3.351022331954,0,0,21.3461272237239,0,0,0,0,0,3.00976978021687,0.173158572892,0,0,2.688642693947,0,7.133524106354,0,0.369609569649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2122116251004,0,0,0,0,0,0,0,0,0,0,2.861801239668,0,0,1.1064100046081,0,0,0,0,0.4965938739502,0
"1079","4-25-70-3-SE",0,0,2.705838763073,3.785612646395,1.09100831775,0,0,0,8.775589780264,0,0,12.3086752281938,0,0,0,0,0,0,13.3677331973755,0,0,0,0,0,0,0,0,0,0,0,8.55723378529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152826344203,2.11189287354,0,0,0,0,0,0,0,0,0,21.8478489917997,0,0,0.0587863025127,0,0,0,0,0.602390624296749,0.0771137034539
"1080","4-25-70-3-SW",0,0,0,0,0,0,0,0,5.687090897543,0,0,26.8395825922095,0,0,0,0,0,0.00446078209462,1.767565592753,2.3452913518902,0,0,0,1.50326348364,0,1.446842629667,0,0,0,0.466356672667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59287603138734,3.658787208974,4.38523558135,0,0,0,0,0,0,0,0,4.0855877558375,0,0,0,0,0,0,0,0.2813206289784,0.0278318882903
"1081","4-25-70-32-NE",0,0,0,3.71887855431006,1.11734351654,0,0,0,1.513234278332,53.1996211485391,0,0,0.848588345689,0,0,0,0,1.35935258166,0,0,0,0,0,0,0.37228845973995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62581195349595,0,0,0,0,0,0,0,0,0,0,53.1996317369174,0,0,0,0,0,0,0,0,0
"1082","4-25-70-32-SE",0,0,0,0,0.205989991865,0,0,0,0.523541931569,39.000802438727,0,0,0,0,0,0,0,12.263744965114,0,0,0,1.0213381946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.070670213208,0,0,0,0,0.799181838762,0,0,0,0,0,40.022143895547,0,0,0,0,0,0,0,0.0172965078521,0
"1083","4-25-70-33-NE",0,0,0,0,0,0,0,0,0,0.919852794782,0,0,0,0,0,0,0,7.284947941338,0,2.782474665308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.080722584293,0,0,0,0,0,0,0,0,0,0,3.702327669895,0,0,0,0,0,0,0,0.1145986317276,0
"1084","4-25-70-33-NW",0,0,2.59683999298,2.97283368345,3.33432976874576,0,0,0,1.83568349681,19.6688797054762,0,0,0,0,0,0,0,9.19813470671048,0,8.75464091943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.902873999037,3.23564094912356,0,0,0,0,0,0,0,0,0,28.4235204467489,0,0,0,0,0,0,0,0,0
"1085","4-25-70-33-SE",0,0.0506121236638,0,0,0.356319880463,0,0,0,1.47701958092,0.0373932357435,0,0,0,0,0,0,0,14.716724008561,0,23.73335582539,0,0,0,0,0,0,0,0,0,3.66363642032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089408915832,0,0,0,0,9.755110926007,0,0,0,0,0,23.821359635114,0,0,0,0,0,0,0,0.5620235973353,0
"1086","4-25-70-33-SW",0,0,2.213890643307,0,4.95232351233,0,0,0,0,23.3128996075412,0,2.74031203552,0,0,0,0,0,7.50066918273,0,12.3667740754122,0,0,0,1.21494010262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.926212093286,0,0,0,0,0,0,0,0,0,0,35.2432064736271,0,0,0,0,0,0,0,0.0238491697853114,0.436467343118
"1087","4-25-70-34-NE",0,0,0.377765157153,0,0,0,0,0,0.510431119088617,51.8306765287359,0,0,0,0,0,0,0,8.413786032629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1062319274294,0,0,0,0,0,0,0,0,0,0,51.8306736475401,0,0,0,0,0,0,0,0.0177107356309,0
"1088","4-25-70-34-NW",0,0,0.389891926018214,0,0,0,0,0,0.375435455331144,10.606870561,0,0,0,0,0,0,0,6.07835210278527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6068724874,0,0,0,0,0,0,0,0,0
"1089","4-25-70-34-SE",0,3.5369847787,1.85050350351,0,1.033170608492,0,0,0,0,24.03295659645,0,1.15769116392,0,0,0,0.528942680893,0,17.927133568159,0,0.428187095509,0,0,0,0,0,0,0,0,0,0.398131820692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8412567512,0,0,0,0,2.544389671589,0,0,0,0,0,27.998128786442,0,0,0,0,0,0,0,0,0
"1090","4-25-70-34-SW",0,4.706744951835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3920909694351,0,23.141045225575,0,0,0,0,0,0,0,0,0,0.456257095045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.162017492792,0.52654176763,0,0,0,3.7149465292854,0,0,0,0,0,27.847788846179,0,0,0,0,0,0,0,0.00104214641977,0
"1091","4-25-70-35-NE",0,0,3.165920963877,6.269136282603,0,0,0,0,0,0.476155335222,0,26.963758675274,0,0,0,0,0,21.9551039334785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76659224744,0,0,0,0,0,0,0,0,0,0,0.476155335221,0,0,0,0,0,0,0,0.97504266226328,0
"1092","4-25-70-35-NW",0,0,6.82505496383,3.158204731692,0,0,0,0,1.14069727354,38.653915290296,0,0,0,0,0,0,0.945186378636,1.778171531155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490386773151025,0,0,0,0,0,0,0,0,0,0,38.653912074449,0,0,0,0,0,0,0,0.2308235889265,0.24179026022745
"1093","4-25-70-35-SE",0,0,5.45399862152,14.7282715764,0,0,0,0,0,1.4679581136,0,0.963491595602659,0,0,0,0,0,36.7157984544003,0,0,0,0,0,0,0,0,0,0,0,2.64373406805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979525372241,0,1.704723391346,0,0,0,0,0,0,0,0,1.46795811362,0,0,0,0,0,0,0,1.181719429372,0
"1094","4-25-70-35-SW",0,3.676345403597,4.746012569196,0.064032919463,0,0,0,0,0,43.7807955750253,0,2.778638149167,0,0,0,0.6247961810654,1.169165198256,5.82315105232,0,0,0,0,0,0,0,0,0,0,0,0.17102255487752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31128210868179,0,0,0,0,0,0,0,0,0,0,47.4571409845511,0,0,0,0,0,0,0,0.74045041450978,0
