"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"8447","4-5-79-35-NE",0,0,0,0,0,0,0,0,0,0,0,0,2.04560129807,2.023027210564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108257829763,0,0
"8448","4-5-79-35-SE",0,0,0,0,0,0,0,0,0,0,0,1.96156589673,0.307365457862,28.665512900477,0,0,0.316298851533,0,0,18.308274846346,0,0,0,0,0,0.9266265419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744606278916,0,0,0,0,0,0,0,0,18.308274662464,0,0,0,0,0,0,0,0,0,0,0,0.413365073203,0,0
"8449","4-5-79-35-SW",0,0,0,0,0,0,0,0,0,0,0,0,2.48597910317,5.817692383708,0,0,0,0,0,0.00297084504778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297083473522,0,0,0,0,0,0,0,0,0,0,0,0.16378534525397,0,0
"8450","4-5-79-36-NE",0,0,0,0.6420272882744,2.3619371112872,0,0,0,0,0,0,0,2.990228422563,24.5171246449571,0,0,0.0952565776337,0,0,11.56177509235,0,0,0,0,0.403995270026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56177525093,0,0,0,0,0,0,0,0,0,0,0,0.277705978162506,0,0
"8451","4-5-79-36-NW",0,0,0,1.62883373899,0.396516239066,0,0,0,0,0,0,0,13.843235048248,13.928130061294,0,0,0.00321172998016,0,0,0.404837949809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404837949714,0,0,0,0,0,0,0,0,0,0,0,0.4010388507377,0,0
"8452","4-5-79-36-SE",0,0,0,0.944481140523,5.497977696272,0,0,0,0,0,0,0,0,27.2193308191452,0,0,0.890635428224,0,0,24.18908539028,0,0,0,0,0,1.05660097815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18908562775,0,0,0,0,0,0,0,0,0,0,0,0.6470154695123,0,0
"8453","4-5-79-36-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,27.388563474891,0,0,0.06597751496548,0,0,17.462188406474,0,0,0,0,0,2.482626781468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.462187790765,0,0,0,0,0,0,0,0,0,0,0,0.2772544920637,0,0
"8454","4-5-79-4-NE",0,0,0,7.06253775919,6.5376223405287,0,1.54195673512,0,0,19.8396975396234,0,2.328741284604,0.744611089206,3.756682198665,0,0,0.0516210215109,0,0,16.2079932443,0,0,0,0,0,0.997410605081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4387542272076,0,0,0,0.2240351822405,0,0,0,0,0,0.03787529783,0,0.1998581169797,0,0.263591487726
"8455","4-5-79-4-NW",0,0,0.863094102464,6.9651745637917,23.0295645668393,0,7.94202376455,0,4.75640607515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59511278192,0.600230641905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94202376457,0,0,0,0,0,0,0,0,0,0,0,0.5144379995417,0,0
"8456","4-5-79-4-SE",0,0,0,5.21389983354127,2.589912469516,0,0,0,0,0,0,0,0.863610482623,17.90737935152,0,0,0.02326642224268,0,0,11.14897659386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.197317406665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14897589439,0,0,0,0,0,0,0,0,0.0585747199077,0,0,0.75386492430624,0,0
"8457","4-5-79-4-SW",0,0,0.843969538337,15.7720549091752,8.60825192648499,0,0,0,5.4275770205693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894746380037,13.9247580214648,3.5103260868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131445198589,0,0,0.68994333945283,0,0
"8458","4-5-79-5-NE",0,0,0.687398277093,14.093905897677,22.1753477586489,0,0,0,0,0,0,0,3.25883079846,0,0,0,0,0,0,0.0883867695873,0,0,0,0,0,0,0,0,0,0,0,3.64344788705,0,0,0,0,0,0,11.490410973769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7318347506936,0,0,0,0,0,0,0,0,0,0,0,0.819951106838,0,0
"8459","4-5-79-5-NW",0,0,0,1.9051585443896,11.20034536167,0,0,0,0,1.811750388219,4.241056630016,0,8.816912045413,2.017430100167,0,0,0,0,0,4.390415122977,0,0,0,0,0,0,0,0,0,0,0,5.37963036068,0,0,0,0,0,0,7.94094361665,1.39185832742,0,0,0,0,0,0,0.237982827671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.060835367528,0,0,0,0,0,0,0,0,0,0,0,0.262477184073,0,0.0346042967152
"8460","4-5-79-5-SE",0,0,0,2.90751960135953,14.4513395855671,0,0,0,0,0,0,0,2.049010738724,11.5014275859053,0,0,0.009710571314229,0,0,20.6401575837967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.786989386407,1.84618016621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6401590704628,0,0,0,0,0,0,0,0,0,0,0,0.4805932875485,0,0
"8461","4-5-79-5-SW",0,0,0,1.4768665398576,3.73701596894563,0,0,0,0,0,6.19973734953,0,3.649267052245,26.411651219857,0,0,0,0,0,8.09268231792414,0,0,0,0.237978458105255,0,0.600356638077834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26944321781,0,0,0,0,0,0,0,0,14.1459080412719,0,0,0,0,0,0,0,0,0.2725188230064,0,0,0.58266527700417,0,0.00806112900746
"8462","4-5-79-6-NE",0,0,0,0,5.373790675935,0,0.0255452769383,0,0,18.036619757666,8.88543634577,0,4.45032891035749,1.993502902545,0,0,0,0,0,12.3297039354646,0,0,0,0,0,0.669900272149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2773037236526,0,0,0,0.395057446415,0,0,0,0,0,0,0,0,0,0
"8463","4-5-79-6-NW",0,0,0,0.14116202295,4.146121872852,0,4.33830674397,0,0,20.5295836974483,0.292572500416,0,0,0.131752752975,0,0,0,0,0,19.8501022886152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70151993511,0.4904277534375,0,0,0,0,0,0,0,0,45.0105646941075,0,0,0,0.16117521289607,0,0,0,0,0,0,0,0,0,0
"8464","4-5-79-6-SE",0,0,1.40900843085,7.89441741382595,22.5173926217505,0,0,0,0,1.473932114488,5.680071189225,0,0,0.5603569287,0,0,0,0,0,12.70427031156,0,0,1.50764991261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71484056401,0,0,0,0,0,0,0,0,0,20.794122571768,0,0,0,0,0,0,0,0.0358626342892,0.531464290292,0.00446568977666,0,0.02464114647154,0,0
"8465","4-5-79-6-SW",0,0,0,6.574917039886,22.2194187056001,0,0,0,0,25.154975912813,0,0,0,0,0,0,0,0,0,0,0,4.36480598614319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824329393246,0,0,0,0,0,0,0,0,0,29.418877198157,0,0,0,0.176405227385,0,0,0,0,0.000333792411091,0,0,0.44925053053075,0,0.256602165859
"8466","4-5-79-7-NE",0,0,1.69263520414,0.532509303474,0,0,0,0,0,0,0,0,0,0,0,0,0.0934050760549,0,0,5.38265615128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.382656204272,0,0,0,0,0,0,0,0,0,0,0,0.00357109270478,0,0
"8467","4-5-79-7-NW",0,0,0,5.387979867288,0.284249132004,0,0,0,0,0,0,0,1.9879148621877,10.50761734697,0,0,0.7137556945705,0,0,3.776685932683,0,0,0,0,0,4.1924210283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776685847573,0,0,0,0.149232802618,0,0,0,0,0,0,0,0.1110848621669,0,0
"8468","4-5-79-7-SE",0,0,3.68972599843,0.6508820112,6.511701927207,0,0,0,0,0.00295752273543,0,3.02157042519,9.556732155364,10.785928894593,0,0,0.0419995346029,0,0,1.00910452892868,0,0,0,0,0,1.88859201562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91791701775172,0,0,0,0.324608513208,0,0,0,0,0,0.101524348481,0,0,0,0.1823175099229
"8469","4-5-79-7-SW",0,0,0,0,0,0,0,0,0,0,0.869981850291,0,4.381484356193,25.4253055237544,0,0,0.0419738269998,0,0,20.13512789929,1.982631121823,0,0,0,0,5.318391012115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9377076774347,0,0,0,0,0,0,0,0,22.910879352178,1.86596853822e-08,0,0,0.63696506449344,0,0,0,0,0,0,0,0.02847089465144,0,0.0979985996807
"8470","4-5-79-8-NE",0,0,0,2.674853329093,3.7744207642415,0,0,0,0,8.30580525451,0,0.7516483375888,25.4666893748244,0.274815873385,0,0,1.66406387256892,0,0,19.35705664111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.66285943691,0,0,0,0.402837878628,0,0,0,0,0,0,0,0.157996294613,0,0
"8471","4-5-79-8-NW",0,0,0.689257314445,0,4.9952864166116,0,0,0,0,0,0,0,4.471536169055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212921230635,0,0,0,0,0,0,0,1.45411106354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45411106354,0,0,0,0,0,0,0,0,0,0,0,0.061535370522912,0,0
"8472","4-5-79-8-SE",0,0,6.033673407991,11.318559674352,2.160753536361,0,0,0,1.48410961333,16.0673369127,0,0,6.41567570794415,0,0,0,0.0364649493224,0,0,0.464411789056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77902123539,0,0,0,0,0,0,0,0.231684763255,0,0,0,0,1.533018233949,0,0,0,0,0,0,0,0,0,0,16.763434370125,0,0,0,0.103640550778,0,0,0,0,0,0,0,0.1469560575844,0,0
"8473","4-5-79-8-SW",0,0,9.437626584404,9.8603366777364,3.36513966252,0,0,0,0,3.807093546331,0,0,1.0239167075555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56802486787385,0,0,0,0,0,0,0,5.33048106713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.137574613529,0,0,0,5.83937603384e-05,0,0,0,0,0,0,0,0.18654506057343,0,0.0705609599769
"8474","4-5-79-9-NE",0,0,0,0,4.927758892638,0,0,0,0,20.645528259217,0,0,18.5238290819816,7.000832583625,0.266505702781,0,0,0,0,0,0,0,0,0,0,1.76574877535,0,0,0,0,0,1.37646840397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211567898353,0,0,0,0,0,0,0,22.50006990814,0,0,0,0.135478360008,0,0,0,0,0,0,0,0.3966818201608,0,0
"8475","4-5-79-9-NW",0,0,0,0.577130732619,0,0,0,0,0,21.269946519462,0.14471163913,0.55184910345,10.6021210705751,0.7573235188102,0,0,4.1599221808763,0,0,17.634285509723,0,0,0,0,0,0,0,0,0,0,0,7.52355898568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.572503024752,0,0,0,0.1136567689009,0,0,0,0,0,0,0,0.02921000309374,0,0
"8476","4-5-79-9-SE",0,0,0,2.3840977434,0,0,0,0,0,44.8123851145133,0,0,8.599958853103,0,0,0,0,0,0,0,0,0,0,0,0,1.26938080225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2625827223635,0,0,0,0.238610617963413,0,0,0,0,0,0.464842804457,0,0,0,0.26428070791859
"8477","4-5-79-9-SW",0,0,0.295780206423,15.975720561671,25.060088202788,0,2.146731146486,0,1.548699870921,6.75150805715205,3.76381028404,0,5.046928933839,0,0,0,0,0,0,0.168328038595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8303775482119,0,0,0,0.3546661804915,0,0,0,0,0,0,0,0.5408799548469,0,0
"8478","4-5-80-1-NE",0,0,1.434467954344,0,1.4830318997967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714102292939,0,0
"8479","4-5-80-1-SE",0,0,8.09849817605734,13.5851378007712,0.60818267091257,0,0,0,0,0,0,0,0.037832989902281,0,0,0,0,0,0,0,0,0,0,0,3.71317754687492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51410819704117,0,0
"8480","4-5-80-1-SW",0,0,0,0.053372953616935,0,0,0,0,0,0,0,0,0.23779379175578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8481","4-5-80-12-NE",0,0,5.0881082623692,12.784566411706,4.83344339601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.823788048534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07949286905478,0,0
"8482","4-5-80-12-SE",0,0,3.3481376386812,4.3719523869758,3.82717704457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215488354834762,0,0
"8483","4-5-80-13-NE",0,0,0,51.692350499184,2.80125246463,0,0,0,0,0,1.2176891928,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27582033187,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96375813939,1.50731208145,0,0,0,0,3.12257932958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34026852235,0,0,0,0,0,0,0,0,0,0,0,0.715194934099,0,0
"8484","4-5-80-13-NW",0,0,0.181932359356,9.665632357339,3.90007445204,0,0,0,0,0,0,21.17055479308,6.740217638478,1.96106315511,0,0,0,0,0,0,0,0,0,0,0,10.08646724331,1.97043953482,0,0,0,0,0,0,0,0,0,0,0,1.535759712576,2.887396606313,0,0,0,0,2.48215967446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45259920931,0,0,0,0,0,0,0,0,0,0.0459860481884,0,0.91318616902376,0,0
"8485","4-5-80-13-SE",0,0,0,30.1575176013812,3.890762370185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92862392227,6.32673577818921,0,0,0,3.8440457389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84404573891,0,0,0,0,0,0,0,0,0,0.262018625449,0,0.98389524260764,0,0
"8486","4-5-80-13-SW",0,0,8.203026905238,1.9221950457719,0,0,0,0,0,0,0,4.420902479943,1.15844713102,1.88253805491,0,0,0,0,0,0,0.980326974318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699922743966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948581153018,0,0,0,0,0,0,0,0,0,0.26739584274147,0,0.00104174819593,0,0
"8487","4-5-80-14-NE",0,0,5.09646446372,1.41264491899,0,0,0,0,0,0,2.69952342698,30.403853095563,13.22019797985,0.365281927937,1.12072462138,0,0,0,0,0,0,0,0,0,0,2.080589445336,0,0,0,0,0,0,0,0,0,0,0,0,5.59135167439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82024834653,0,0,0,0.5742869002084,0,0,0,0,0,0,0,0.871340548657,0,0.205068419292
"8488","4-5-80-14-NW",0,0,0,1.1594942074155,1.404188642576,0,0,0,0,0,0,0.2166903015537,27.0361709410072,1.993896483536,27.617373788,0,0,0,0,0,0,0,0,0,0,0.0528290289363,3.14744822115,0,0,0,0,0,0,0,0,0,0,0,0.0735513072196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51467457745,0,0,0,0,0,0,0,0,0,0,0,0.6665602792163,0,0.261004126524
"8489","4-5-80-14-SE",0,0,0.00156382247189,0,0,0,0,0,0,0,0,0.00281668186077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8490","4-5-80-15-NE",0,0,0,7.040973629315,11.05812536759,0,0,0,0,0,4.571069894823,0,14.133663644974,12.62552602507,0,0,0,0,0,0,0,0,0,0,0,0.611635603233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.00139098203,0,0,0,0,0,0,0,18.181990723212,0,0,0,1.77329529401,0,0,0,0,0,0,0,0.69655057563976,0,0.390470123282
"8491","4-5-80-15-NW",0,0,0,0,0.00444606156124,0,0,0,0,0,0,0,0,0.00846256549671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101428799887,0,0,0,0,0,0,0,0,0,0
"8492","4-5-80-17-NW",0,0,0,0,0,0,0,0,0,0,0,0,0.00368252151752,0.000602990873386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2450236366409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8493","4-5-80-17-SW",0,0,0,0,0,0,0,0,0,0,0,0,0.2283210020995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812645483665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8494","4-5-80-18-NE",0,0,0,9.5598431073705,1.834510866655,0,0,0,1.9123044951,0,0,0,0.574463297127,0.102106661618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.06485301248,22.99418458658,0,0,0,0,0,0,0.528803969824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528803969803,0,0,0,0,0,0,0,0,0,0,0,0.38023819903531,0,0
"8495","4-5-80-18-NW",0,0,0,38.100943675593,1.4138494561754,0,0,0,0.209093145294,0,0,0,0,0,0,0,0,0,0.4061869003797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41132310320174,9.093431217698,0.0114548077982,0,0,0,0,0,5.059451762469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1704117812263,0,0.3406943334366,0,0,0,0,0,0,0,0,0,0,0,0
"8496","4-5-80-18-SE",0,0,0,1.92281912329665,0,0,0,0,0.627736614796,0.0749254738108,0,0,7.195557961809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.090374646937,0,0,0,0,0,5.494307212435,0,6.36198745307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9312201392179,0,0,0,0,0,0,0,0,0,0,0,0.0636401677496,0,0
"8497","4-5-80-18-SW",0,0,0,29.332397456025,2.540333345376,0,0,0,0.239722835221,0,0,0,1.5622360922306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7118840255697,0,0,0,0,0,0,0,15.4751273472756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4751273472639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8498","4-5-80-19-NE",0,0,0,33.56446833144,9.77887594121,0,0,0,0,0,0,0,1.63679478283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6265912318,5.02801991064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426447300302,0,0
"8499","4-5-80-19-NW",0,0,0,36.8222508847735,9.6033605464202,0,0,0,0,0,0,0,0.165270070099,0,0,0.249466351264,0,0,0.25713160361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.483788044975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257131590291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8500","4-5-80-19-SE",0,0,2.19832487859,14.5157332323799,0.1626974735867,0,0,0,0,0,0,0,0.893994502126,1.827892821285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40224536262,11.6138467187721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718063554728,0,0
"8501","4-5-80-19-SW",0,0,1.4830377708,29.591588878519,11.780132010888,0,0,0,0,0,0,0,1.24731146609,0,0,0,0,0,10.10895638385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3769211635,1.5323925252901,0.13018660585237,0,0,0,0,0,0.213577660124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1317466075052,0,9.39312179106,0,0,0,0,0,0,0,0,0,0.1738120585518,0,0
"8502","4-5-80-20-NW",0,0,0,0.510222904306,0.193885420541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8503","4-5-80-20-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0.11331557046173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8504","4-5-80-22-NE",0,0,2.800541925439,27.1858585019997,10.6177993205211,0,0,0,0,0,0,0,1.775882512224,9.15876801846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74936088797,0,0,0,3.57555053939,0,0,0,0,0,0,0,0,0,0,5.95486762555,0,0,0,0,0,0,0,0,0,0,0,0,1.07607560173,0,0,0,0,0,0,0,0.204026757253,0,0.0744128135656
"8505","4-5-80-22-SE",0,0,0,34.6012005370966,27.7458354864004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396092897308,0,0,0,0,0,0,0,0.396092897254,0,0,0,1.88353117182,0,0,0,0,0,0,0,0.584596466115277,0,0
"8506","4-5-80-22-SW",0,0,0,0.00895807572864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8507","4-5-80-23-NE",0,0,5.113293580229,3.3787732539627,0,0,0,0,0.494216560001,0,9.135054181,0,27.01014372362,0,0,0,0,0,0,0,0,0,0,0,0,0.0345826724541,0,0,0,0,0,0,0,0,0,0,0,0,0.175277580143,0,0,0,0,0,18.120039657429,0,0,0,0,0,0,0,0,0,1.29708453484,0,0,0,0,0,0,0,28.55217837326,0,0,0,0,0,0,0,0,0,0,0,0.0720173507247,0,0
