"","QSLinkID","BlackSpruce0","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP40","Pine0","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC20","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"769","4-25-68-19-NE",0,7.482481454902,0,0,0,0,21.892944636017,18.2112210196352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34589708344,0,0,0,0.0075889280283,5.930129476311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4723367083272,0.123019164859
"770","4-25-68-19-NW",0,0,0,0,0,9.7453398849964,7.4091650027753,5.18901442667,0,0,0,0,0,0,22.173995444927,8.525995377633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10856543435,0,0,0,9.29019597757,1.834858961725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00904400737606,0
"771","4-25-68-19-SE",0,2.0396344777394,0,0,0,0,11.73239065005,33.0071486877479,0,0,0,0,0,0,0,1.295342410748,0,0,0,0,0,0,0,0,0,0,0,0,1.34522548813,0,0,0,0,0,0,0,0,0,1.37939799497,0,0,0,2.19663873159,0,3.66820385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6126489739198,0,0,0,0,1.7302651336651,0
"772","4-25-68-19-SW",0,0,0,0,0,2.410811204751,1.519723155269,4.196100560813,0,0,0,0,0,0,19.212617318165,11.7451430432934,0,0,0,0,0,0,0,0,0,0,0,0,0.176142813683,0,0,0,0,0,0,0,0,0,0.133534034678,0,0,0,13.53697536144,0,1.74933153214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6374209878073,0,0,0,0,0.6865787290416,0
"773","4-25-68-2-NE",0,0,0,0,0,0,6.621736914368,29.474439070884,0,0,0,0,0,0,0,2.131807117568,16.1246880406434,0,0.0971471081886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82511766713,0,0,0,0,0,0,0,0,0,0,0,3.79922236701,0,0,0,0,0,0,0,0,0,0.0971462302188,0,0,0.828777908862,0,0,0,0,0.476404512020807,0
"774","4-25-68-2-NW",0,0,0,0,0,0,14.90259073579,16.5807741961786,0,0,0,0,0,0,0,0,33.5605752135652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821789629658,0,0,0,0,0,0,0,0,0,0,0.00729304557139,0,0,0,0,0,0,0,0,0,0,0,0,0.00303659518855,0,0,0,0,0.97159902772733,0
"775","4-25-68-2-SE",0,0,0,0,0,0,5.975207087292,17.323717039015,0,0.16249356909274,0,0,0,0,0,2.90984804309,15.122147338592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.626618600606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35144008781,0,0,0,0,0,0,0,0,0,16.626618600507,0,0,0.0203792743187,0,0,0,0,0.74508685532793,0
"776","4-25-68-2-SW",0,0,0,0,0,0,24.2775807395969,35.0564467100619,0,0,3.47125408979,0,0,0,0,0,1.4145238031155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309361737305,0,0,0,0,1.14948341972095,0.112078016339
"777","4-25-68-20-NE",0,0.375623419088,0,4.88339376539,0,2.03752095354,13.0021742073,36.9620231647275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151421117285,0,0,0,0,3.06775829611,3.04111492023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353996661429,0
"778","4-25-68-20-NW",0,0.721291674381,0,0,0,0,0.30623815604853,51.0598147357622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.614540963085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25339725809806,0
"779","4-25-68-20-SE",0,0,0,2.42168884739,0,1.46898312429,0,53.7459746142738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09752193216,0,0,0,1.99433823142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644726437659,0,0,0,0,0.595301161358,0.0306104661156
"780","4-25-68-20-SW",0,0,0,0,0,0,17.6274718342752,41.0937387025859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7735214945502,0,0,0,0,0.578507322883,0
"781","4-25-68-21-NE",0,3.3543588109573,0,0,0,0,0,0,0,0,3.096894793529,0,0,0,0,0,24.433243311615,0,1.44205482753,0,0,0,0,0,0,0,0,0,0,0,0.00429669743899,0,0,25.4661998721,0,0,0,0,1.384366130127,0.304208384776,0,0.223420902917,0,0,1.5064171640314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9107017214832,0,0,0.3888725586166,0,0,0.00184463801573,0,0.522276247310666,0
"782","4-25-68-21-NW",0,0,0,0.335888228209,0,0.0543901755746,4.102141576532,5.32165714969,0.002121109710761,0,0,0,0,0,0,0,8.895938604672,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0688386812418,0,0,0.974392943964,0,0,0,0,6.0747344956181,0,0,1.905284418775,1.38237697985,0,19.549022074421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0432310635161,0,0,0,0,0,0,0,1.16882135980065,0.851266367646
"783","4-25-68-21-SE",0,0,0,0,0,0,3.18341537018,2.17102021757,0.00318064159386,0,0,0,0,0,0,0,0.3192654906194,0.000256139908704,0.0313272025007,0,6.3723110724,0,0,0,0,0,0,0,0,0,31.0273538306,0,0,9.10578336162,0,0,0,0,0,6.63824934169,0,0,0,0,2.973225317096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6741276851274,0,0,0,0,0,0.511908697474,0,0.0793088798913,0
"784","4-25-68-21-SW",0,0,0,0,0,18.204956153384,0,8.4176675079048,0.000819963587618,0,0,0,0,0,0,0,0.586305483268551,3.366496947133,0,0,0.0542152466026,0,0,0,0,0,0,0,0,0,9.708858606685,0,0,0,0,0,0,0,13.523944226391,0,0,0,0.985430062707,1.38831792288,7.9116981321263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0753586697627,0,0,0.7019069354119,0,0,0,0,0,0
"785","4-25-68-22-NE",0,0,0,0,0,0,1.388535930165,9.05374556277134,0,0,0,0,0,0,0.0343600658632,0,0.0670762314355,38.65209275975,0,0,0,0,0,0,0,7.83233435731,0,0,0.838098251972,0.0470075988114,0,0,0,0,0,0,0,0,0.793720286922,0,0,0,0,0.950162517246,3.69201418019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.80916855427,0,0,0,0,0,0,0,1.03325502348606,0
"786","4-25-68-22-NW",0,0.197670681429,0,0,0,0,0.79092342157452,0,0.000481161635501,0,0.0248159751354,0,3.06238494945,0,3.42004761341,0,5.961821538099,8.97080860568,14.04294395741,0,0,0,0,0,0,12.4485685572,0,0,0,0,0,0,0,0,0,13.0929535739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.755590173395,0,0,0.487547776333953,0,0,1.577911327312,0,0.2742925198185,0.815131138937
"787","4-25-68-22-SE",0,0.031899736739,0,0,0,0,3.897018534695,6.791566262435,0.0355262278494796,0,0,0,0,0,1.62818260153,0,5.79333080761,0,6.68836687179,0,0,0,0,20.6929804485,0,11.0233706344,0,0,0,0,0,0,0,0,0,0,0,0,1.28601575318,0.00895962879521,0,0,0,0,1.911118035881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68812518396,0,0,1.1497646235603,0,0,0.383003570448,0,1.06030197900657,0
"788","4-25-68-22-SW",0,1.62434322095,0,0,0,0,1.52274138675,3.21812013491,0.000155759396541,0,0,0,0,0,0,0,4.43749929752663,0,24.035286170042,0,0,0,0,0,0,12.9101382249,0,0,0,0,5.16205150496,0,0,0,0,0,0,0,0,12.8978815348275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.863654018985,0,0,0.0980278179178,0,0,1.5665861429068,0,0.50319021239457,0
"789","4-25-68-23-NE",0,0,0,0,0,0,19.882593958962,21.5714147905,0,0,0,0,0,0,0,0,5.09977357551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105726931614,0,0,0,0,0,0,0.231303269192,0,0,0,0,0.722819987746,6.766929662075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105726994372,0,0,0,0,0,0,0,1.40216075059236,0
"790","4-25-68-23-NW",0,0,0,0,0,0,14.331237174136,20.6577635795119,0,0,0,0,0,0,0,0.530187535098,4.439477213542,4.38988087143,0,0,0,0,0,0,0,0,0,0,0.535970707946,1.1833627783383,0,0,0,0,0,0,0,0,0.485335015662,0,0,0,0,6.787112800133,5.468640850719,0,0,0,0,0,0.564336648619,0,0,0,0,0,0,0,0,0,4.38988073362,0,0,0,0,0,0,0,1.0598214592254,0
"791","4-25-68-23-SE",0,0,0,0,0,0,29.46744970013,19.146411477756,0,0,0,0,0,0,0,1.34608065985,3.51394951595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323543071263,0,0,0,0,0,0,0,0,0,0,0,8.99477961292,2.741943110022,0,0,0,0,0.975172907406,0.00523611945417,0,0,0,0,0,0,0,0,0,0.0323543492577,0,0,0,0,0,0,0,1.9014636345073,0
"792","4-25-68-23-SW",0,1.7374453151,0,0,0,0,9.0686193658653,19.954411045586,8.00164055784e-05,0,0,0,0,0,0,1.06420155972,6.869780589759,4.112681634135,0,0,0,0,0,0.0425879087582,0,1.07339873624,0,0,0,1.9116435742777,5.5124001758,0,0,0,0,0,0,0,1.962484892716,0,0,0,0,1.31831216919,0,0,0,0,0,0,2.973115136769,0,0,0,0,0,0,0,0,0,9.625086516275,0,0,0,0,0,0.0279429926282,0,1.42307263982981,0
"793","4-25-68-24-NE",0,0.569336066154,8.76731084081,0,0,0,11.239963631125,5.61132841317,0.0705517924974,0,0,9.573448339723,0,0,0,0,0.6635730587954,0,0.0192455673082,0,0,0,0,0,4.946368067321,2.413623158249,0,0,0,0,0,0.257293880582,0,0,0,0,0,0,3.33661246186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2765396413555,0,0,0,0,0,0,0,1.2348423527543,0
"794","4-25-68-24-NW",0,0,0.113289319152,0,0,0,2.8899535655648,15.40271468615,0.618988359511,0,0,0,0,0,0,1.976708170748,0,0,0,0,0,0,0,0,0,2.53169052218,0,0,0,0,0,13.1331455808,0,0,0,0,0,0,0,0,0,0,0,0,0.445460072988,0,0,0,0,0,0,0,0,1.55503177558,0,0,0,0,0,0,13.1331461071,0,0,0,0,0,0,0,0.0501415696646,0
"795","4-25-68-24-SE",0,0.975641026935,0.0372253710353,0,0,0,36.756825053734,6.030145158742,0.3825946431991,0,0,0,0,0,0,0,15.013544471452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36994863968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36994869016,0,0,0,0,0,0,0,2.40127681322775,0
"796","4-25-68-24-SW",0,1.17394378171,0,0,0,0,16.658316409418,3.8671894802119,0.1797544498872,0,0,0,0,0,0,0,0.14242992532,0,0,0,0,0,0,0,0,3.4655781189827,0,0,0,0,0,18.2376394979946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82691904153,0,0,0,0,0,0,0,0,0,0,18.2376400983976,0,0,0,0,0,0,0,0.8491477083695,0
"797","4-25-68-25-NE",0,7.084119049906,0.241620517833,0,0,0,4.923617895132,6.478541090411,0.353288718097,0,0,0,0,0,0,7.237054189219,0.243862031374,0,0,0,0,0,0,21.6616801810604,0,0,0,0,0.0712074791448,0,0,5.69388909602,0,0,0,0,0,0,0,0,0,0,0,0,3.341805642,0,0,0,0,0,0.0123498040783,0,0,0.7286317781459,0,0,0,0,0,0,5.69388938303,0,0,0.720047895291,0,0,0,0,0.68438796559912,0
"798","4-25-68-25-NW",0,4.753207985292,0,0,0,0,27.386854973961,16.9944892253632,0.43944364732408,0,0,0,0,0,0,5.1454868558,0,0,4.473703409357,0,0,0,0,0,0,0,0,0,0.781329224452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44576937745,0,0,0,0,0,0,0,0,0.699559187436,0,0,0,0,0,0,4.473703692303,0,0,0,0,0,0,0,0,0
"799","4-25-68-25-SE",0,3.61169516352,1.05470008142195,0,0,0,6.201202060664,0.776799022973147,0.9068976830018,0,0,0,0,0,0,0,1.9859646838,0,0,0,0,0,0,0,0,8.6960424789654,0,0,0,0,0,13.2431488409,0,0,0,0.00112408689709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719057805554,0,0,0,0,0,0,13.1408370125,0,0,0.353232081592,0,0,0.113622547568,0,0.45911131086171,0
"800","4-25-68-25-SW",0,0.0594234659033,1.02345352471,0,0,0,5.21343590957302,5.646009568936,3.46397852980445,0,0,0,0,0,0,0.7115626779296,0,0,0.708383709992,0,0,0,0,0,0,5.632854694391,0,0,0,0,0,31.010972575714,0,0,0,0.165128664306,0,0,0,0,0,0,0,0,0.57073803991,0,0,0,0.5093310603876,0,0,0,0,0,0,0,0,0,0,0,31.719356666859,0,0,0,0,0,0,0,0.0886239164765,0
"801","4-25-68-26-NE",0,4.22115608813,0,0,0,0,30.630986375266,12.471157344122,0.33248051688132,0,0,0,0,0,0,0.623030167409,0,5.47421197492,4.19445766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24009813696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66866544376,0,0,0,0,0,0,0,0.472606969515,0
"802","4-25-68-26-NW",0,0,0,0,0,0,5.880570049466,18.8529075093503,0.000665774393144,0,0,0,0,0,0,0,0,27.343071030726,0.58044587678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042007313488,2.636067817889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.923518800149,0,0,0,0,0,0,0,0.28377587600818,0
"803","4-25-68-26-SE",0,1.3975197743,0,0,0,0,28.0704830284561,23.908704288861,0.896678268796,0,0,0,0,0,0,0.8041876615991,0,0,1.15452655326,0,0,0,0,0,0,0,0,0,0,0,0,3.064465287851,0,0,0,0,0,0,1.929920069054,0,0,0,0,0,0,0,0,0,0.088027806148,0,0,0,0,0,0,0,0,0,0,0,4.218990819491,0,0,0,0,0,0,0,0.8213778247288,0
"804","4-25-68-26-SW",0,0,0,0,0,0,5.8141021082248,24.9140336403536,0.000262445006533,0,0,0,0,0,0,0,19.807875758017,3.05909606428,0,0,0,0,0,0,0,1.6496577489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4980796003208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05909480705,0,0,0,0,0,0,0,0.8941683176276,0
"805","4-25-68-27-NE",0,0,0,0,0,0,0.214749967442,7.6115977899128,0.00255362819473,0,0,0,0,0,0,0,4.90315023797,4.45740388732,22.4627757988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6902393268406,16.487927333781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92017749349,0,0,0,0,0,0,0,0.422103169828,0
"806","4-25-68-27-NW",0,5.088841443603,0,0,0,0,1.698770363748,21.3917061835221,0,0,0,0,0,0,0,1.19802504136223,2.11929798777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67973379853,16.2683099211623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","4-25-68-27-SE",0,0.354960616048,0,0,0,0,3.4630208506737,23.937641342684,0.000398425096408,0,0,0,0,0,0,2.95350929123,1.62052848488,3.990013669352,1.68768168366,0,0,0,0,0,0,0,0,0,3.639485014045,1.2264966329822,3.83142256298,0,0,0,0,0.994545785135,0,0,0,0,0,0,0,0,3.783543118189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.509116143458,0,0,0,0,0,0,0,0.693941651397,0
"808","4-25-68-27-SW",0,5.797746300088,0,0,0,0,5.5686525459974,2.8622395284717,0,0,0,0,0,0,0,0.0132839389572,0.9523822346814,0.623044668478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.70880049512,0,0,0.780962789893,0,0,0,0,0,2.19700389256627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623045960793,0,0,0,0,0,0.9867548105371,0,0.2461176100274,0.1913963610313
"809","4-25-68-28-NE",0,8.48968400471,0,0,0,0,13.357586836787,5.0139333963,0,0,0,0,0,0,0,12.560884079036,11.957633837358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.488559441815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745062941312,0,0,0,0,0.4579247789253,0
"810","4-25-68-28-NW",0,0,0,0,0,0,36.2292868447066,3.862567813277,0,0,0,0,0,0,0,12.596678203518,3.7354937793619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83779288307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62293434378484,0
"811","4-25-68-28-SE",0,2.8901970233517,0,0,0,0,2.371346710826,3.206202673526,0,0,0,0,0,0,0,0,36.5037836723595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714423691955,0,0,0,0,0,1.5956566177756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6214958982291,0,0,0.281940618508,0,0.6120259722023,0.0232487727496
"812","4-25-68-28-SW",0,0.98884319630585,0,0,0,6.1976032821576,4.97968700457,6.3427063919149,0,0,0,0,0,0,0,2.21368697804,5.25028552895327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27084028942,0,0,0,0,6.1433467693257,17.391007309412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13578952288752,0
"813","4-25-68-29-NE",0,0,0,0,0,0,28.179381663306,8.30379319974,0,0,0,0,0,0,0,2.116444048647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277265597555,13.64395782592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8432834920261,0
"814","4-25-68-29-NW",0,0,0,0,0,0,3.6489071315088,9.73680415173458,0,0,0,0,0,0,0,0,2.1574205431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.935112797227,0,0,1.39676051115,1.302321387901,0.756834811371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43797441712093,0
"815","4-25-68-29-SE",0,2.86708176504,0,0,0,13.464481409071,1.6969912521608,14.0826864492057,0,0,0,0,0,0,0,6.6243956702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7791040985708,11.240051787129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88153838130004,0
"816","4-25-68-29-SW",0,1.909906674098,0,0,0,0,0,18.5965604595484,0,0,0,0,0,0,0,1.55366795484,0.455431322901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37846389447,0,0,0,33.6427014309685,0.419301710929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70839549247407,0
"817","4-25-68-3-NE",0,0,0,0,0,0,8.9909009614682,21.264810257331,0,0,10.6316947341,0,0,0,0,0.35185566265,21.7576815798046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0651013796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67991103958454,0
"818","4-25-68-3-NW",0,0,0,0,0,1.30132502014,11.7499038442593,3.6886819900462,0,0,19.8268444133,0,0,0,0,0.703830453011,11.293807492758,0,3.21680734764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26744592531,0,0,0,0,0,1.46027172962,0,0,0,0,0,0,0,0,0,3.2168073457,0,0,0,0,0,0,0,0.4372655313789,0
"819","4-25-68-3-SE",0,2.88399338616362,0,0,0,0,9.7568453839698,27.558308960009,0,0,0.83836707568,0,0,0,0,0,8.04775491579458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7395107982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697684820332,0,0,0,0,1.90212239852111,0.000227187143776
"820","4-25-68-3-SW",0,0,0,0,0,0,5.06948644811157,31.4221552432746,0,0,2.30150183903,0,0,0,0,0,21.8467218698745,0,0,0,0,0,0,0,0,0.67454311193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79721799862,0,0,0,0,0,3.419239615292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55168086196452,0
"821","4-25-68-30-NE",0,0,0,0,0,0,7.059250423586,6.2015779984293,0,0,0,0,0,0,0,1.27202241208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349351126989,0,0,0,6.9485087233213,7.752977436222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61258855261627,0
"822","4-25-68-30-NW",0,0,0,0,0,0,22.0516956461767,0,0,0,0,0,0,0,1.05911777368,5.80492774771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66742476929,3.9934715800536,0,0,0,4.068716563986,9.58962772472609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2305993314355,0.0294016676194
"823","4-25-68-30-SE",0,1.066922296107,0,0,0,0,2.149828173175,12.7412139628363,0,0,0,0,0,0,0,6.217773261,4.152122812956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165825174,4.65700713202,0,0,0.0170703860972,13.3356888254831,3.50723023209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52965980162523,0
"824","4-25-68-30-SW",0,0,0,0,0,5.1274577034357,20.1034923411314,1.320432737893,0,0,0,0,0,0,0.0138126042613,1.48906297204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.628551122218,8.1328866271168,4.5136530193361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89065862526425,0
"825","4-25-68-31-NE",0,0,0,0,0,0,0.0999170501691,0,11.6734916495,0,0,0,0,0,0,0,0.574050133851314,0,0,0,0,0,0,0,0,0,0,0.663542336989,0.24558756482,2.47759977326224,0.00398915756479,0,0,0,0,0,0,0,0,0,0,0,0,33.4017129953309,13.5749420117797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398980780877,0,0,0,0,0,0,0,2.26282480836175,0
"826","4-25-68-31-NW",0,0,0,0,0,0,0,1.70605029704,47.55721824208,0,0,0,0,0,0,0,5.37657097951515,0.010777568759,0,0,0,0,0,0,0,0,0,0,3.32194882063,0.5058546700738,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160293022265,0.13809337419,0,0,0,0,0,0,0,4.571581458657,0,0,0,0,0,0,0,0.00775741428225,0,0,0,0,0,0,0,0.328952033493467,0
"827","4-25-68-31-SE",0,0,0,0,0,0,8.069644913696,5.289382003323,0,0,0,0,0,0,0,6.367543955919,0,0,0,0,0,0,0,0,0,0,0,0.140287042864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5987564018809,9.49351472277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4345280101639,0
"828","4-25-68-31-SW",0,0,0,0,0,0,1.07084357481,1.05544025448,16.9261310896333,0,0,0,0,0,0,2.47849489891,0,0.00705648779757,0,0,0,0,0,0,0,0,0,0,0.819010636407,0.493651233945,0,0,0,0,0,0,0,0,0,1.61981431726,0,0,0,22.9447693289,15.5343581075837,0,0,0,0,0,0,0,0.091800127014,0,0,0,0,0,0,0,0.00705648779994,0,0,0,0,0,0,0,1.21797427560457,0
"829","4-25-68-32-NE",0,5.33756657516,0,0,0,0.532372592955,7.28124604066344,14.4826027673123,0,0,0,0,0,0,0,5.14375471563,0.73201189131336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880397675252,0,0,0,1.4435391941,25.5471126446752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89611635209249,0
"830","4-25-68-32-NW",0,0,0,0,0,0,3.353386539477,19.8982250615341,0,0,0,0,0,0,0,3.3458914619,0,0,0,0,0,0,0,0,0,0,0,0,0.12329612621654,3.20663062597665,0,0,0,0,0,0,0,0,2.96024690211,0,0,0,0,8.9286537300755,22.2094276502132,0,0,0,0,0,0,0,0,0.3184083424992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24839734168065,0
"831","4-25-68-32-SE",0,1.98933818707,0,0,0,0,21.588742708794,0.765509122325,0,0,0,0,0,0,0,1.4843580722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747642048558,14.327018876371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36676036628,0,0,0,0,0.0121680600088121,0
