"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"6149","4-15-91-5-NE",0,0,7.80923097823376,0,0,0,0,37.73662993943,7.908375102253,0,0,0,0,0,0,0,1.67126601294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88745008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998380692472
"6150","4-15-91-5-NW",0,0,0.475812369233,0,0,0,1.71232167408e-05,61.6951144026755,3.9824463034062,0,0,0,0,0,0,0,0.000421503164171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476960059534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6151","4-15-91-5-SE",0,0,21.6900103450315,0,3.76476817198,0,0,31.3510243008055,10.0714758019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3734374705986,0,0
"6152","4-15-91-5-SW",0,0,7.2320134434608,0,0.369820289553,0,0,55.4385986763913,5.5157951489257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6153","4-15-91-6-NE",0,0,0,0,0,0,16.347927762472,33.976870983051,14.688862429836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6154","4-15-91-6-NW",0,0,3.001954614196,0,0,0,0.294034131363,45.3695995253016,17.964814046254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6155","4-15-91-6-SE",0,0,2.7265374057423,0,0,0,0,61.2285164925985,2.9260684799224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6156","4-15-91-6-SW",0,0,31.7261447063916,0,0,0,0,35.3240326437321,1.399624763928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6157","4-15-91-7-NE",0,0,27.222537434837,0,0,0,0,33.726949429085,1.09948699676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900440464585,0,0
"6158","4-15-91-7-NW",0,0,19.086039816051,0,0,0,0,43.543234924434,3.975368459689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449942489916446,0,1.00037094843
"6159","4-15-91-7-SE",0,0,10.78488422645,0,0,0,0.64976452307,28.241184691186,25.2828586995347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6160","4-15-91-7-SW",0,0,0.459547623496,0,0,0,0,49.5219490863726,16.22983428367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985439663188
"6161","4-15-91-8-NE",0,0,1.44502017747,0,0,0,0.91158917635,61.3020434422824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676580704507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776255022543,0,0.920308560124
"6162","4-15-91-8-NW",0,0,7.547671880904,0,0,0,0,52.2831551328172,6.11128992637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491562256827,0,0.920031205249
"6163","4-15-91-8-SE",0,0,19.1053974607591,0,0,0,0,38.62794798178,2.5649562522,0,0,0,0,0,0,0,0.637056281913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0642933477004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6164","4-15-91-8-SW",0,0,19.7168429657174,0,0,0,0,34.3143109569127,3.75442139876098,0,0,0,0,0,0,0,7.09208889927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.740111289177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6165","4-15-91-9-NE",0,0,17.987808923816,0,0,0,0,36.2410834715203,9.62658542621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822285083645
"6166","4-15-91-9-NW",0,0,0,0,0,0,0,65.7525858442668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1833538632564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232871210036499,0,0.918643155528
"6167","4-15-91-9-SE",0,0,0.0549455701436,0,0,0,0,45.444393778134,19.49991178978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00129471189
"6168","4-15-91-9-SW",0,0,20.327400581683,0,0,0,0,32.7211271962072,12.423799612985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144681350345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6169","4-15-92-1-NE",0,0,15.727024828732,1.123016694211,6.76846942019,0,23.2191119658151,5.2031864062038,0.239244670289,0,0,0,0,0,0,0.702584150811,6.06265094784,0,0,0,0,0,0,0,0,0,0,0,0.00132784390057,0,0,0,0,0,0,0,0,0,0,0,0,5.47002176850633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6170","4-15-92-1-NW",0,0,34.08228987932,0,1.31506026044,0,19.460295419854,0,0,0,0,0,0,0,0,4.55268516809,0.989798502173,0,0,0,0,0,0,0,0,0,0,0,5.72384490545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3503555428574,0,0,0,0
"6171","4-15-92-1-SE",0,0,5.15766608651,4.06199353762,0,0,11.4062887689,0,0,0,0,0,0,0,0,0,16.091447168611,0,0,0,0,0,0,0.244239799994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8488568626681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308239955824,0,0,0,0,0,0.3750659490155,0,0,0,0
"6172","4-15-92-1-SW",0,0,11.0868680557,0,0,0,35.5657150618821,0,0,0,0,0,0,0,0,0,19.5495274546835,0,0,0,0,0,0,1.673000827411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266491268668,0,0,0,0
"6173","4-15-92-10-NE",0,0,23.25454256272,0,1.8295862029965,0,0,2.35790918871,9.506100383829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630156622916,0,0.0183980044182,0,0
"6174","4-15-92-10-NW",0,0,47.07714654129,0,1.01452630597,0,0,0,2.95314130919,0,0,0,0,0,0,0,13.4717972887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692723550919,0,0,0,0
"6175","4-15-92-10-SE",0,0,0,0,0,0,0,5.1724312186399,14.0384500949,0,0,0,0,0,0,0,13.7424483997662,0,0,0,0,0,0,21.957577655564,0,0,0,0,0,2.56447450303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847397245008,0,0,0,0
"6176","4-15-92-10-SW",0,0,11.84215922216,0,0,0,0,7.72712054234,4.48689906904,0,0,0,0,0,0,0,27.0466351693997,0,0,0,0,0,0,0.720962280809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20533321095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154421306776,0,0,0,0.846074656936
"6177","4-15-92-11-NE",0,0,9.29520837575,0,0,0,0,14.28609861186,8.684917151591,0,0,0,0,0,0,0,9.86714230737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314170471607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6178","4-15-92-11-NW",0,0,0,0,0,0,0,28.621253063439,19.138017666081,0,0,0,0,0,0,0,14.92625883515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6179","4-15-92-11-SE",0,0,6.045368285023,4.91736927819,4.21353891314,0,8.364214014962,8.3367118303257,14.295088413342,0,0,0,0,0,0,0,14.88790325835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159223560259,0,0,0,0
"6180","4-15-92-11-SW",0,0,0,0,0,0,0,25.257236922207,0.615737358569,0,0,0,0,0,0,0,35.429220618492,0,0,0,0,0,0,4.020010928725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7396003527264,0,0,0,0
"6181","4-15-92-12-NE",0,0,9.3580957691564,0,3.95690357198,0,0,1.16771514549381,6.99266565530819,0,0,0,0,0,0,0,1.125297430366,0,0,0,0,0,0,0,4.58033466955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0139312423,0,0,0,0,0,0,4.67466433635,6.15591055973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6182","4-15-92-12-NW",0,0,20.07443746959,0,3.75887832379,0,0,6.923629386325,10.758620317806,0,0,0,0,0,0,0,20.0117904487642,0,0,0,0,0,0,2.48086136556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43513971658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6183","4-15-92-12-SE",0,0,12.88971311997,7.19393464698,0.174305250794,0,0,0,2.22514711527225,0,0,0,0,0,0,0,4.18771512575258,0,0,0,0,0,0,0,0,0,0,0,7.94889902055,0,0,0,0,0,0,0,0,0,0,0,0,6.5947059743026,0,0,0,0,0,0,0,5.73130522885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6184","4-15-92-12-SW",0,0,36.781727907632,0,7.19592250119,0,3.434942573083,0.426993303663,9.016153700339,0,0,0,0,0,0,0,4.26101193286,0,0,0,0,0,0,0,0,0,0,0,4.00293759754,0,0,0,0,0,0,0,0,0,0,0,0,1.33664485157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6185","4-15-92-13-NE",0,0,17.6949665341717,1.4111769376,0.169267170076,0,0,45.2624550953594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6186","4-15-92-13-NW",0,0,0,8.21450208413,0,0,0,46.96484536391,3.806105698916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6187","4-15-92-13-SE",0,0,6.33567995582303,0,1.778818316307,0,0,54.0591506929154,3.11119856227833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6188","4-15-92-13-SW",0,0,23.40162875045,6.224578976575,0.1065265218004,0,0,38.143140820886,0,0,0,0,0,0,0,0,0.214806947982266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6189","4-15-92-14-NE",0,0,13.4303617736,2.72026322586,0,0,0,23.5062193923,3.0083572715711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118947880438,0,0
"6190","4-15-92-14-NW",0,0,6.169796020391,0.171155524605,0,0,0,20.843877656965,0,0,0,0,0,0,0,0,0,10.3214010671305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42695672839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05876152166829,0,0
"6191","4-15-92-14-SE",0,0,24.3577900776,0.0514737121577,0,0,0,3.4570462136182,0,0,0,0,0,0,0,0,22.46103479303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.393195567163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6192","4-15-92-14-SW",0,0,0,0,0,0,0,47.0725822547066,11.5263290761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2253634291274,0,1.00029552738
"6193","4-15-92-15-NE",0,0,0,0,0,4.04993520548,0,24.154273697,0,0,0,0,0,0,0,0,0,3.9948457012848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.308159082972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61487549395312,0,0
"6194","4-15-92-15-NW",0,0,0.0175348561089,0,0.907591239705,9.55439741981,3.43416577007,17.785637034169,9.6143522770977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2367912752712,0,0
"6195","4-15-92-15-SE",0,0,2.0833907557511,0,12.904749972799,0,8.35740120778,12.965183000787,4.5532316502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2934564595046,0,0
"6196","4-15-92-15-SW",0,0,47.1677046993287,4.24201442635,5.28909223924816,0,3.160273047596,4.89958136696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1133825188844,0,0.2924098236993,0,0.960819905245
"6197","4-15-92-16-NE",0,0,0,0,3.04782083742,0,6.818701756231,17.072816593379,24.6596191880406,0,0,0,0,0,0,0,1.4848865486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208231369117,0,0.13401058456363,0,0
"6198","4-15-92-16-NW",0,0,0,0,10.326229102203,0,9.493740867874,13.4353616863504,3.42299432234,0,0,0,0,0,0,0,2.92501707771,0,0,0,0,0,0,0,0,0,0,0,5.801598280235,0,0,0,0,0,0,0,0,0,0,0,0,11.0659245652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126500664882,0,0.501763096762,0,0
"6199","4-15-92-16-SE",0,0,12.096207494028,3.78362369714,7.273599296597,0,17.9924535821,3.426902081698,0,0,0,0,0,0,0,0,2.975345830513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58096516889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805785032694,0,0.2897153678386,0,0
"6200","4-15-92-16-SW",0,0,0.149632847433,6.89468328519,0,0,6.59066658591,17.4512363475174,0,0,0,0,0,0,0,0,19.2251614788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42821594003,0,0,0,0,0,0,4.25793744799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995415194622,0,0,0,0.975706110685
"6201","4-15-92-17-NE",0,0,0,0,10.44884280104,0,0,25.3196477775276,0,0,0,0,0,0,0,0,0.85281430524695,0,0,0,0,0,0,0,0,0,0,0,1.83980933641,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05909176622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6202","4-15-92-17-NW",0,0,0.0948979796597,7.44865356347,3.965013232498,0,0,16.902928868097,0,0,0,0.923942690036,0,0,0,0,9.922848138375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995401704505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6203","4-15-92-17-SE",0,0,2.37240314201,0,21.96330342769,0,0,38.062616593297,0,0,0,0,0,0,0,0,0.17080232293,0,0,0,0,0,0,0,0,0,0,0,0.458936801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6204","4-15-92-17-SW",0,0,5.564830163688,0,33.2202681867629,0,0,24.265646843072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3201115558688,0,0
"6205","4-15-92-18-NE",0,0,4.542678821549,0,8.90316251652,0,10.6602688979,0,5.09228919097,0,0,1.44489039127,0,0,0,0,0.743488112876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14231948392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6206","4-15-92-18-NW",0,0,11.06498527995,0,6.10886159995,0,1.29086482274,7.54062232225,5.79989956669,0,0,0,0,0,0,0,9.83048791821,0,0,0,0,0,0,0,0,0,0,0,0.832387002997,0,0,0,0,0,0,0,0,0,0,0,0,8.8239123161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2184220684779,0,0
"6207","4-15-92-18-SE",0,0,29.015551052956,0,36.70525271518,0,0,0,0.713088535486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395676502296,0,0.305129796196
"6208","4-15-92-18-SW",0,0,45.0614245676968,3.31161455899,16.1118238356726,0,0,0,0.678512099503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034437656829,0,1.695614531284
"6209","4-15-92-19-NE",0,0,14.005145955572,0,0,0,0.119103149065,33.863007805028,5.5136526882,0,0,1.39559248975,0,0,0,0,0.566542994839,0.32128528113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09232386482,0,0,0,0,0,0,2.43106093967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327743746757,0,0
"6210","4-15-92-19-NW",0,0,8.57992362598,0,0,0,0,44.7518167263467,0,0,0,0.748292055621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25342424057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6211","4-15-92-19-SE",0,0,0,0,0,0,4.73106834071,7.5754491005853,0.0417152748346,0,0,0.607889310645,0,0,0,0,33.56971767056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26104966185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6212","4-15-92-19-SW",0,0,5.012942214208,0,0,0,0,22.332356282185,4.71692605275,0,0,3.38149708513,0,0,0,0,22.32627584413,0,0,0,0,0,0,0,0,0,0,0,2.16323284141,0,0,0,0,0,0,0,0,0,0,0,0,3.09453329696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6213","4-15-92-2-NE",0,0,0,0,0,0,60.885722689645,2.67464644306,0,0,0,0,0,0,0,0,0.81960725121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4972101136475,0,0,0,0
"6214","4-15-92-2-NW",0,0,0,0,0,0,3.14302124274,0,0,0,0,0,0,0,0,0,63.326653196914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6215","4-15-92-2-SE",0,0,0,0,0,0,66.3394727044105,0.147164153856054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6216","4-15-92-2-SW",0,0,8.43567616097,0,0,0,17.2180850759,2.04022326405105,0,0,0,0,0,0,0,0,30.9528107152685,0,0,0,0,0,0,0,0,8.281038897577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1403793569911,0.7647713528017,0,0.31638892174284,0,0.98301504365
"6217","4-15-92-20-NE",0,0,3.31634389884,0,0,0,4.7334743401,30.48218786199,1.75267714777,0,0,0,0,0,0,0,5.4743166155,15.8637760399,0,0,0,0,0,0.465201513517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733028887983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6218","4-15-92-20-NW",0,0,0,0,0,0,0,13.276414386636,0,0,0,0,0,0,0,0,10.19270257425,26.63183927139,0,0,0,0,0,4.68889875604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54979943831,6.8268233763684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3840998816516,0,0
