"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"6053","4-15-91-16-NE",0,0,0,0,0,0,0.628160459793,25.20028335012,39.131256920232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997347039555
"6054","4-15-91-16-NW",0,0,0,0,0,0,0.350775432771,19.35924975002,46.86784648485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5188673644393,0,1.00033193296
"6055","4-15-91-16-SE",0,0,0,0.2704677252736,0,0,0,11.4952915804996,53.654188299582,0,0,0,0,0,0,0,1.17724916349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00064975504
"6056","4-15-91-16-SW",0,0,10.20227209934,0,0,0,0,6.524365386388,51.5291960547147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3299348427198,0,0
"6057","4-15-91-17-NE",0,0,15.6602355185,0,0,0,0,0,49.3001093376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152528766536,0,0.678924259692
"6058","4-15-91-17-NW",0,0,9.15548954663,0,0,0,0,0,57.4228964657144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6059","4-15-91-17-SE",0,0,0.383145066713,0,0,0,0,0,58.7136965673899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321419791986
"6060","4-15-91-17-SW",0,0,11.130339492962,0,0,0,0,1.561571516448,51.1473312443346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6061","4-15-91-18-NE",0,0,18.0378866976924,0,0,0,0,0,45.36130293865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6062","4-15-91-18-NW",0,0,14.3304649784677,0,0,0,0,0,43.7320903261857,0,0,1.954390297442,0,0,0,0,0.768540442321,5.79281929383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683008685791,0,0,0,0.995055247005
"6063","4-15-91-18-SE",0,0,27.164406151696,9.572794416374,0,0,0,0,27.6453976328539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6064","4-15-91-18-SW",0,0,48.8643512904564,5.179329853531,0,0,0,0,14.1618677766912,0,0,0.050417757593211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6065","4-15-91-19-NE",0,0,0.646104221838,0,4.307711454733,0,0,3.00299739858,56.9780487798421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220943430518,0,0,0,0
"6066","4-15-91-19-NW",0,0,0.0940206366606,0,0.13565382451,0,0,0,65.79951913752,0,0,0,0,0,0,0,0,0.1848246657636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338276150642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823729122762,0,0,0,0.876876860059
"6067","4-15-91-19-SE",0,0,2.3259835297157,0,0.0167089231213,0,0,3.85788656185,56.520093457995,0,0,0,0,0,0,0,0,1.49891941362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6068","4-15-91-19-SW",0,0,22.2166216761,0,1.63401510619,0,0,0,19.449985395021,0,0,0,0,0,0,0,0,23.264304153109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966418186438,0,0,0,0
"6069","4-15-91-2-NE",0,0,39.9103442254794,1.24675489517,0,0,0,0,22.3994763671113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270335793881,0,0
"6070","4-15-91-2-NW",0,0,54.9730972516634,0,0,0,0,0,9.115441953536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6071","4-15-91-2-SE",0,0,59.825328244429,5.2100311614812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463225713885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24289875276799,0,1.00028713413
"6072","4-15-91-2-SW",0,0,42.9398458070443,0,0,0,0,0,20.123151390612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2154367635097,0,0
"6073","4-15-91-20-NE",0,0,0.343982500941,0,0,0,0,0,59.8352369826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6074","4-15-91-20-NW",0,0,1.13860334357,0,0,0,0,0,60.826301964948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558368549243,0,0,0,0.944976366047
"6075","4-15-91-20-SE",0,0,0,0,0,0,0,0,64.9471876325386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6076","4-15-91-20-SW",0,0,3.718038791249,0,0,0,0,0,44.60418625401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6077","4-15-91-21-NE",0,0,0,0,0,0,13.8269556333,0,51.1067557812105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.993439096587
"6078","4-15-91-21-NW",0,0,0,0,0,0,0,0,66.5517352196594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2416973480241,0,2.99602702241493
"6079","4-15-91-21-SE",0,0,0,0,0,0,36.8804524607,15.6501931995,12.41607692421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122517254338
"6080","4-15-91-21-SW",0,0,0,0,0,0,7.26928998101,2.78029117242,56.5151142201975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2817416696256,0,0.998346963649
"6081","4-15-91-22-NE",0,0,11.9627691476,0,0,0,0.202139442864,0,52.7631588984089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.989974206299
"6082","4-15-91-22-NW",0,0,5.18050600484,0,0,0,3.514474316022,1.22284968575118,56.6306801340203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621596774481,0,3.99533363455
"6083","4-15-91-22-SE",0,0,10.25305353115,0,0,0,0,0,46.376322310769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.605164429684
"6084","4-15-91-22-SW",0,0,0.584933727208,0,0,0,1.404596137104,0,64.57273979576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2418087993465,0,4.862598553374
"6085","4-15-91-23-NE",0,0,2.66277763133,5.93184603247,0,0,0,0,44.65784829714,0,0,0,0,0,0,0,2.39160103788,8.80825365715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367724388306,0,0,0,0,0,0,0,0,0.132204616069,0,0,0,0.903555668816
"6086","4-15-91-23-NW",0,0,14.5668420189,6.97069246949,0,0,30.344870851495,0,13.501477775436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365000505545,0,2.899767985218
"6087","4-15-91-23-SE",0,0,0.49274562743883,7.3715113122184,0,0,0,0.44709018788,6.31467268202,0,0,0,0,0,0,0,0,44.02988663762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851642555055,0,0,0,0,0,0,0,0.247245361614,0,0,0,0,0,0,0,0,0,0.0841786114926,0,0,0,0,0,0.456136188674,0,0,0,3.1651630897923
"6088","4-15-91-23-SW",0,0,15.53564729795,3.037455527739,0,0,10.2266188875057,5.35627963139,24.380452766925,0,0,0,0,0,0,0,0,4.53694906541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89635165114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8839300188083
"6089","4-15-91-24-NE",0,0,0,0.290084901583,0,0,0,15.4984706936231,37.7156640534604,0,0,0,0,0,0,2.42954317648,0,1.6767337471182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394436497233,0,0,0,0,0,0,0,0,0,0
"6090","4-15-91-24-NW",0,0,0,0,0,0,0,0,18.735422034811,0,0,0,0,0,0,0,0.17024748049299,42.365214005575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5106339424114,0,0,1.37043513559318,0,0,0,0,0.335580683293,0.500010180176,0,0,0,0.971212050717
"6091","4-15-91-24-SE",0,0,0.134146686323,25.8304647766793,0,0,0,11.0403970415022,20.13210217167,0,0,0,0,0,0,0.1572564515,0,2.00268298381651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468079274345,0,0,0,0,0.354250167904,0,0,0.0050049942807,0,0
"6092","4-15-91-24-SW",0,0,3.490987369826,0.07846392599938,0,0,0,1.643337735119,19.78698794885,0,0,0,0,0,0,0,0,29.822312159291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.249628830199,0,0,0,0,0,0,0,0,0,0.000688728203396,0,0,0,0,0.0188225571365,0,0,0,0,0
"6093","4-15-91-25-NE",0,0,6.29012242876242,0,0,0,0,13.6200464660061,41.8019081882498,0,0,0,0,0,0,0,0,0.83763708220837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21552236867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6094","4-15-91-25-NW",0,0,10.6776283823,0,0,0,0,3.57527095253,43.9684374781431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372787583664,0,0,0,0,0
"6095","4-15-91-25-SE",0,0,3.90863109029,0.0526967392478,0,0,0,2.92358842594562,56.4101275881855,0,0,2.29066239689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112682093657,0.534715904729,0,0.146804742973676,0,0
"6096","4-15-91-25-SW",0,0,4.09748298073,2.388273486245,0,0,0,0.0197356547282,55.3461319628659,0,0,1.950139335755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3367612779792,0.34344988088063,0,0,0,0
"6097","4-15-91-26-NE",0,0,0,0,0,0,0,7.18196434081,49.463524526731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130387778334,0,1.0002891452
"6098","4-15-91-26-NW",0,0,3.61395292512,1.79996604524,0,0,0,0.0809524372814,53.123732196885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330778598336,0,0
"6099","4-15-91-26-SE",0,0,0,0,0,0,0,6.6349644601,59.0376167887931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839965173063,0,6.49579794547e-06,0,0
"6100","4-15-91-26-SW",0,0,5.04827725637077,4.688588581403,0,0,2.54231453477,0.00689906807878,50.5437449522597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49039001648817,0,0.3069994601472,0,0
"6101","4-15-91-27-NE",0,0,0,0,0,0,0,0,64.903277243321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601636404025,0,0
"6102","4-15-91-27-NW",0,0,0,0,0,0,0,1.136085511269,65.387221172968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176184139967,0,0
"6103","4-15-91-27-SE",0,0,4.57892248787,0,0,0,0,0,61.1380153445862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3458019525198,0,0.392888153692,0,0
"6104","4-15-91-27-SW",0,0,3.51708447866,0,0,0,0,0.5262768660107,63.2969858182753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4290908371799,0,0,0,0
"6105","4-15-91-28-NE",0,0,0.551993522601,0,0,0,0,10.13346760119,38.5272932279068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995068437678
"6106","4-15-91-28-NW",0,0,8.081903708226,0,0,0,0,0,27.789817505816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533071819815,0,2.751298358694
"6107","4-15-91-28-SE",0,0,2.81303877616,0,0,0,0,0,62.912815253179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385899142831,0,0,0,3.7843652258064
"6108","4-15-91-28-SW",0,0,4.798430381285,0,0,0,0,0,62.5784296913503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16682121897421,0,0.2463746832678,0,3.935069648987
"6109","4-15-91-29-NE",0,0,22.50567776636,4.26970861749,0,0,0.775567669265,0.0723918379893,32.6071239224785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986960149243,0,3.2177794475002
"6110","4-15-91-29-NW",0,0,39.22901400107,5.3447416344008,0,0,0,0,21.9534603036552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6111","4-15-91-29-SE",0,0,3.44783445364,0,0,0,0,0,59.914703221992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123739806241,0,0.373549534441,0,1.996748680172
"6112","4-15-91-29-SW",0,0,20.132044967225,0.795138482925,0,0,0,0,44.9792933962423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49085218605928,0,0,0,1.798554698259
"6113","4-15-91-3-NE",0,0,35.5712566550005,0,0,0,0,0,27.067987151445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6114","4-15-91-3-NW",0,0,15.558987768217,0,0,0,0,0,51.067115887175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6115","4-15-91-3-SE",0,0,24.0999858166075,0,0,0,0,0,41.9213842809069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354782405317,0,0
"6116","4-15-91-3-SW",0,0,25.899411598136,0,0.141658397794,0,0,0,37.0061994509774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5393757840611,0,0
"6117","4-15-91-30-NE",0,0,49.430434183427,1.2525449194,0,0,0,0,12.0412243009123,0,0,0,0,0,0,0,1.65645494905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6118","4-15-91-30-NW",0,0,25.6389282102846,0,0,0,0,5.822091834717,13.627146665591,0,0,0,0,0,0,0,0,8.0879916897373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822843156408,0,0,0,0
"6119","4-15-91-30-SE",0,0,30.31944718906,0.00169467790437,0,0,0,0.647166996497,34.771069010772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5974154082121,0,0,0,0.804152893482
"6120","4-15-91-30-SW",0,0,16.9919266248609,0,0,0,0,13.9721352134,29.1982486123703,0,0,0,0,0,0,0,0,2.44622421752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18433117738029,0,0,0,0
"6121","4-15-91-31-NE",0,0,0.537790264238,0.190967979112,0,0,0,0.794056077233,5.270610067611,0,0,0,0,0,0,0,5.19209597014,37.354380644609,0,0,0,0,1.86099501648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4071035404,1.30604799005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6122","4-15-91-31-NW",0,0,4.637675761336,1.75860429126,0,0,0,0.465897932450451,9.573794896371,0,0,0,0,0,0,0,0,37.773719883965,0,0,0,0,0,0,0,0,0,0,2.557879156788,0,0,0,0,0,0,0,0,0,0,0,4.684044649011,0,0,0,0,0,0,0.0243617320661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6123","4-15-91-31-SE",0,0,21.04657435978,0,0,0,0,0,9.89797486381,0,0,0,0,0,0,0,0,4.928626113068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77253521805,0,0,0,0,0,0.238348316255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6124","4-15-91-31-SW",0,0,10.3256454039,4.14124996423,0,0,0,9.241412170629,14.518772281915,0,0,0,0,0,0,0,0,21.3462083854105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2536166839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03053015941,0,0,0,1.1612890353865
"6125","4-15-91-32-NE",0,0,0.242282960591,0,0,0,0,4.2847099685,45.7832366215,0,0,2.8523560227,0,0,0,0,0,3.91961995422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6126","4-15-91-32-NW",0,0,3.0669602921,0,0,0,0,19.561343583017,26.442017390603,0,0,0,0,0,0,0,0.1551433255662,9.467176993867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12629559703
"6127","4-15-91-32-SE",0,0,2.570289704061,0,0,0,0,4.68306289492,14.178121859971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326452219155,0,0
