"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"8881","4-5-83-13-SE",0,0,0,0,0,0,0,43.2786767181407,0,0,0,0,0,0,0,0,5.49278217511841,3.260341796655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3483356522452,0,0.138450137942
"8882","4-5-83-13-SW",0,0,0,0,0,0,0,59.7210286400631,7.307616579253,0,0,0,0,0,0,0,0,0.0753145878335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596062797378925,0,0
"8883","4-5-83-14-NE",0,0,2.89823777288,0,0,0,0,21.7386132966651,8.424229153487,0.00401571148209,0,0,0,0,0,0,5.114212777517,3.99797314606e-05,0,0,0,0,0,0,0,0,0,0,0,0.299741485904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25420093029,0,0,0,0,0,0,0,2.43620606922,0,0,0,0,0,9.68662845281,0.070361061679,0,0,0.2412346437688,0,0,0,0,0,0,0,0.2214216477734,0,0.0578360963673
"8884","4-5-83-14-NW",0,0,7.006368868389,0,0,0,0,1.986439433649,11.879124322453,0,0,0,0,0,0,0,4.382179318158,3.459348245631,0,0,0,0,8.0313493492902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4907272928553,0,0.791767976557,0.7275414783809,0,0,0,0,0.11116568892,0,0,0,0,0,10.357182184716,0.079145663346,0,0,0.14593319617,0,0,0,0,0.00241326867023,0,0,0.22157255432555,0,0
"8885","4-5-83-14-SE",0,0,0,0,0,0,0,62.27953669316,1.40863077466,0,0,0,0,0,0,0,0.369161014154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9374573180553,0,0,0,0,0,0,0,0.544579596586495,0,0
"8886","4-5-83-14-SW",0,0,4.0215998935,0,0,0,0,33.1164236419496,6.913106538394,0,0,0,0,0,0,0,2.8937394148117,6.243039389248,0,0,0,0,0.944925144351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0116166554691,0,0,0.249713228888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957753277075892,0,0
"8887","4-5-83-15-NE",0,0,0,0,0,0,0,0,3.8023188232528,0,0,0.414657002255,0,0,0,0,0.4117276055708,0,0,0,0,0,0.00541383860171,0,0,0,0.274035296214,0,0,0.371584039405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6609295988461,0,3.634716977839,0,0,0,0,0,0.80437389081,0,0,0,0,0,23.8544706143,0,0,0,0.0259832134931,0,0,0,0,0,0,0,0.170304253927,0,0.0337151232564
"8888","4-5-83-15-NW",0,0,0,0,0,0,0,8.4656428053,1.54721555161,0,0,0,0,0,0,4.33190400765,1.632206087856,1.10359013462086,0,0,0,0,0.01980434584926,0,0,0,0.409779316219,0,0,0.0781060289331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819578846031,0,0,0,0,0,0,0,0,0,0,0,35.271934962642,0,0,0,0.00251691094395,0,0,0,0,0,0,0,0,0,0
"8889","4-5-83-15-SE",0,0,0,0,0,0,0,0.6070192704121,7.617333181533,0,0,0,0,0,0,0,13.459278837469,0,0,0,0,0,4.09351354073,0,0,0,1.46297273456,0,0,0.2075713461611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.886191423468,0,0.718184802272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529697663082,0,0
"8890","4-5-83-15-SW",0,0,0,0,0,0,0,0,2.44895955393,0,0,0,2.4933011339475,0,0,0,0,1.62447384312752,0,0,0,0,0.03325488503521,0,0,0.513636014796,7.72326745689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317927654175,0.1201830119969,0,0,0,0,2.563211247224,0,0,0,0,0,33.8099689741078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8891","4-5-83-16-NE",0,0,3.00861583121549,0,0,0,0,8.160133232083,10.505331057176,0,0,0,0,0,0,0,0.988616742741,7.9299476883929,0,0,0,0,0,0,0,0,0,0,0,1.12351628817,1.54905319696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50121455292,0,0,0,0,0,11.26967380816,0.0202480600316,0,0,0.195957602654,0,0,0,0,0,0,0,0.16761142242544,0,0
"8892","4-5-83-16-NW",0,0,29.3083904912091,0,0,0,0,5.6170899420188,6.554770824245,0,0,10.3772200388711,0,0,0,0,0.119727268004,3.246435926631,0,0,0,0,0,0,0,0,0,0,0,0.0383972325552,1.4893811951509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8996378360453,0.264480559225,0,0,0,0,0,0,0,0,0,0,0,0.1984157553405,0,0,0.14447903787766,0,0,0,0,0,0,0,0.0886725524777,0,0
"8893","4-5-83-16-SE",0,0,1.3805290726,0,0,0,0,7.7733948812376,2.50392504744,0,0,8.266669735798,0,0,0,0,4.925626973272,10.4263886845678,0,0,0,0,0.000141826829607,0,0,2.3943878694191,0,0,0,0,1.321950104033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2554698818364,0,1.77235602337,2.78409474237,0,0,0,0,4.8300138606814,0,0,0,0,0,11.931193060752,0,0,0,0.8140453526726,0,0,0,0,0,0,0,0,0,0.0667808609526
"8894","4-5-83-16-SW",0,0,0.887741470469894,0,0,0,0,29.2488107778531,24.451039818906,0,0,5.063016077866,0,0,0,0,3.10098873983,0.11930144516,0,0,0,0,0,0,0,0.154238811704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.582491921695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499293468052,0,0,0,0,0,0,0,0,0,0,0,0.0746770959953,0,0
"8895","4-5-83-17-NE",0,0,3.2130542676851,2.2545056202,0,0,0,4.173631200711,0,0,0,17.623477870679,0,0,0,0,7.4029279867522,9.010287239167,0,0,0,0,0,0,0,0,0,0,0,0,2.482744691803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811240925265,0,0,0,0,0.420005730076569,6.53120794559,0,0,0,0,0,0,0.0199260447591,0,0,0.5047120310179,0,0,0,0,0,0,0,0.62293927598044,0,0
"8896","4-5-83-17-NW",0.458253213950504,0,0,0,0,0,0,7.155169120953,6.791200752422,17.7556290216457,0,1.024233704073,0,0,0,0,12.274550014048,8.3343473403037,0,0,0,0,0,0,0,0,0,0,0,0,0.203110608697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97747999970181,0,0,0,0,0,0,0,0.0368552385014,0,0,1.02768072125037,0,0,0,0,0.0142242228479,0,0,0.652895397690951,0,0
"8897","4-5-83-17-SE",0,0,0,0,0,0,7.83187521169,13.2411124618907,13.631830761745,0,0,0.875925309989,0,0,0,0,19.600101355025,0,0,0,0,0,0,0,0,0,0,0,0,4.961971886318,0.983223375451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48598017988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94545550977085,0,0
"8898","4-5-83-17-SW",0,0,0,0,0,0,0,7.361069842948,14.30176450437,0,0,5.55977829182,0,0,0,0,35.4256932945357,0,0,0,0,0,0,0,0,0,0,0,0,0.95030135447,1.60368640229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82867731411562,0,0
"8899","4-5-83-18-NE",5.26875486634286,0,0,0,0,0,0,0,0,10.9803435393,0,0,0,0,0,0,6.277442014113,3.6155728688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702675206992,0,0,0,0,0,0,0,9.7145452620686,0,0,0,0,0,10.26586553542,0.0130396498697,0,0,0.32066484469674,0,0,0,0,0,0,0,0.3393855845133,0,0
"8900","4-5-83-18-NW",0,0,1.6874144364736,0,0,0,0,0,2.4734670521311,0.627270086639,0,0,0,0,0.760333696699,0,14.465185856245,0,0,0,0,0,0,0,0,0,0,0,0,3.4445722195463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.434249949952,0,0,0,0,0,23.023182423759,0,0,0,0.35226677269361,0,0,0,0,0.0709514726226,0,0,0.086045648235813,0,0
"8901","4-5-83-18-SE",0,0,2.06799848625,0,0,0,0,4.75628338399,13.504356978141,0,0,0,0,0,0,0,13.407724817377,6.066759746589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1771998404234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91515941587226,0,0
"8902","4-5-83-18-SW",0,0,0,0,0,0,0,0.55304778348,0.1799373961537,0,0,0,0,0,0,0,24.394129280385,14.367011426124,0,0,0,0,0,0,0,0,0,0,0,1.4783772107555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1248418219852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690020548749851,0,0
"8903","4-5-83-19-NE",43.1719646418062,0,0,0,0,0,0,0,0,8.2036924667679,0,0,0,0,0,0,0.112228134851,11.5190194894,0,0,0,0,0,0,0,0,0,0,0,0,0.716165950194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10933074952515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045283932455,0,0.942513123989
"8904","4-5-83-19-NW",26.5168044336542,0,0,0,0,0,0,0,0,28.249875983911,0,0,0,0,0,0,0,0,0,0,0,0,1.54463468776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5754897082836,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25322132265,0,0,0,0,0,0,0,0,0,0,0,0.08336940460033,0,0.0566145246472
"8905","4-5-83-19-SE",47.5811002270112,0,0,0,0,0,0,0,0,10.2267487621007,0,0,0,0,0,0,0,0,0,0,0,0,2.364006068537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3078017249534,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7698143921,0,0,0,0,0,0,0,0,0,0,0,2.29424009613317,0,0
"8906","4-5-83-19-SW",22.8771606170355,0,0,0,0,0,0,0,0,12.612491344512,0,0,0,0,0,0,0.0797011118484,0,6.474592340439,0,0,0,1.33878269176872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23243963933,0,0,0,0,0,0,0,0,0,0,0,0,0,23.299364146848,0,0,0,0,0,0,0,0,0,0,0,0.32897368126061,0,0
"8907","4-5-83-2-NE",0,0,0.616946425144,0,0,0,0,18.3125843630236,19.711433177923,0,0,0,0,0,0,0,3.667427793526,0,0,0,0,0,0,0,0.208195144389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565192469697,0,0,0,0,0,0,0,0,0,0
"8908","4-5-83-2-NW",0,0,0,0,0,0,0,25.564631219267,6.3755566171724,0,0,3.83157840008,11.779085432772,0,0,0,0,0,0,0,0,0,0,0,2.57445000167,8.17434306368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34340965083,1.98733758106,0,0,0,0,0,0,0,0,0,0,0,0,1.08400177306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462365944032,0,0
"8909","4-5-83-2-SE",0,0,11.0520588322532,0,0,0,0,15.2573076160154,31.932076154085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37186787846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00152847684361,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16729808141,0,0,0,0,0,0,0,0,0,0.5724894340111,0,0,0,0,0,0,0,0.353750724604,0,0
"8910","4-5-83-2-SW",0,0,0,0,0,0,0,21.1573672669531,10.885437803297,0,0,0.044238717337,5.698632825621,0,0,2.20609391261,4.00543685632,0,0,0,0,0,0,0,3.93511885171,0.781994167271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5644468532164,0,0,0,0,0,0,0,1.8563159275961,0,0,0,0,0,1.88406677177,0,0,0,0,0,0,0,0,0,1.2626301978607,0,0,0,0,0,0,0,0.6530513573747,0,0
"8911","4-5-83-20-NE",0,0,0,0,0,0,0,0,17.3825750519,0,0,0,0,0,0,0,28.434318017556,1.14660368823,0,0,0,0,0,0,0,0,0,0,0,0.164930627404,8.73893502082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5199163440688,0,0,0,0,0,4.599829909731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47896021873269,0,0
"8912","4-5-83-20-NW",0.2577072104797,0,0,0,0,0,0,0,0.172960739042,3.094042319486,0,0,0,0,0,0,23.1951326523736,25.87722745037,0,0,0,0,0,0,0,0,0,0,0,0,1.35616997265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79402435685,0,0,0,0,0,0,0,0,0,0.35189396293,0,0,0,0,0,0,0,0.1754058821084,0,0.0470870441759
"8913","4-5-83-20-SE",0,0,9.48445502105,2.91886649877,0,0,0,0,0,0,0,7.11421655995,0,0,0,0,13.300784293636,0.9062531840327,0,0,0,0,0,0,0,0,0,0,0,4.71341994281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116000889865,0,0,0,0,0,16.20950480513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13874857474074,0,0
"8914","4-5-83-20-SW",5.1011602692874,0,0,0,0,0,0,0,0,23.463188350559,0,0,0,0,0,0,22.3711387533577,0.950895488944,0,0,0,0,1.4104859545,0,0,0,0,0,0,1.20524743908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156276103176,0,0,0,0,0,0,0,0.69452946310965,0,0
"8915","4-5-83-21-NE",6.852569468043,0,0,0,0,0,0,2.775788193096,2.44981156581,0,0,0,0,0,0,0,17.0489574931037,9.129338248247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484271405547,0,0,0,0,0,1.06030198015,0,9.109749648794,0,0,0,0,0,0.845273877972,0,0,0,0,0,0,0,0,0,0,0,0.676882108456,0,0
"8916","4-5-83-21-NW",0.00152190389131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8907381927229,6.579817538566,0,0,0,0,0,0,0,7.09194420855,0,0,0,5.809504231534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2275908403625,0,0,0,0,0,3.2622933874698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88581721535818,0,0
"8917","4-5-83-21-SE",0,0,7.334573185632,0,0,0,0,0,5.43677466786,0,0,0,0,0,0,0,1.436434670133,0,0,0,0,0,0.000709382118742,0,0,0,0,0,0,3.0005808854,1.858717729616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527418753892,0.966392571848,0,0,0,0,0,0,20.353030593976,0,0,0,0,0,0,0,0,0,0,0,0.7007866793054,0,0.0799252990975
"8918","4-5-83-21-SW",0,0,13.2680826573748,0,0,0,0,0,1.68562890048,0,0,1.41052090652,0,0,0,0,3.7436885688685,3.807833134909,0,0,0,0,0,0,0,0,0,0,0,2.754215715509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99128697191,2.203077162529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791684440956403,0,0.157632090454
"8919","4-5-83-22-NE",0,0,0,0,0,0,14.077268912767,11.436288604893,13.616630449801,0,0,0,0,0,0,0,10.9306655772893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263450372859453,0,0,0,0,0,0,0,0,1.0511768114,0,0,0,0,1.504909030132,0,0,0,0,0,0,0,0,0,0.528799558485,0,0,0,0,0,0,0,1.25343586416255,0,0.0159802589503
"8920","4-5-83-22-NW",0,0,0,0,0,0,5.48780127325,10.2326929797741,2.2848611001,0,0,0,0,0,0,0,17.1795654924148,2.72473044924,0,0,0,0,0,0,0,0,0,0,0,0,1.92115744921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112483604217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61797331444,0,0,0,0,0,0,0,0,0,0,0,1.42659802879033,0,0.0417169915104
"8921","4-5-83-22-SE",0,0,0,0,0,0,0,10.436007729872,11.229360569649,0,0,2.39530385435,0,0,0,0,2.927035908342,0,0,0,0,0,0.000215870374279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389166775069,0,11.181448620951,0,0,0,0,0,4.66273656139,0,0,0,0,0,8.12289188975,0,0,0,0,0,0,0,0,0,0,0,0.64006743193455,0,0.1165618150563
"8922","4-5-83-22-SW",0,0,0,0,0,0,0,4.552809544678,0,0,0,0,0,0,0,0.236957744417,0.607569513651,0,0,0,0,0,0.0002230258647512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012911262039,0,0,0,0,0,37.187206978864,0,0,0,0,0,0,0,0,0,0,0,0.00624221825302,0,0.0142225315166
"8923","4-5-83-23-NE",0,0,0,0,0,0,0.913688346953,8.26982345769,0,0,0,0,0,0,0,0,41.346877878591,0,0,0,0,0,0,0,0,0.195831825016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744837678646922,0,0,0,0,0,0,0,0,0,0.0709954791124,0,0,0,0,0,0,0,0.3877698092306,0,0
"8924","4-5-83-23-NW",0,0,0,0,0,0,0.305394883703,34.6466581443956,3.504982132045,0,0,0,0,0,0,0,8.180131762796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075819950976,0,0,0,0,0,0,0,0,0,1.0094203803569,0,0,0,0,0,0,0,0.72390316776104,0,0
"8925","4-5-83-23-SE",0,0,0,0,0,0,0,4.5655892010113,3.082563619485,0,0,0,0,0,0,0,39.453425882666,0,0,0,0,0,0,0,0,0,0,0,0,1.841862694518,1.92469466569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0583518037,1.28389607958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25694798408448,0,0
"8926","4-5-83-23-SW",0,0,6.17068022732,0,0,0,0,13.554912078658,16.5141652233807,0,0,0,0,0,0,0,3.03801080783236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3064716336518,0,0,0,0.794272890285,0.716489093307,0.704621897799,0,0,0,0,0,0.0197811012635,0,0,0,0,0,0,0,0,0,0,0,0.85488960487198,0,0
"8927","4-5-83-24-NE",0,0,0,0,0,0,3.99520487779,32.2007522226823,3.06977432045819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63159929736888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07592880589631,0,0
"8928","4-5-83-24-NW",0,0,0,0,0,0,0.674910392612,22.502786260292,8.056016150382,0,0,0,0,0,0,0,21.1699193516066,0,0,0,0,0,0,0,1.18934926460346,2.49047731497926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2503327845581,0,0,0,0,0,0,0,0,0,1.1183029625692,0,0,0,0,0,0,0,0.01482463304085,0,0
"8929","4-5-83-24-SE",0,0,0,0,0,0,2.533841633313,23.7186244780491,1.65940983898,0,0,0,0,0,0,0,1.50407911198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25846119015123,0,0,0,0,0,0,0,0,0,0,0,0.956613233455,0,0,0,0,0,0,0,0,0,0,0,0.0500362642997,0,0,0,0,0,0,0,0.1676992541347,0,0
"8930","4-5-83-24-SW",0,0,0,0,0,0,2.32750309,29.2509550218145,1.74842815003,0,0,0,0,0,0,0,12.573675953871,0,0,0,0,0,0,0,0,0,0,0,0,2.3367133338526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22582214486,0,3.6486695904418,0,0,0,0,0,0,0,0,0,0.1818174437304,0,0,0,0,0,0,0,0.5014509529884,0,0.00286065731723
"8931","4-5-83-25-NE",0.0227147807537,0,0,0,0,0,5.21520527939256,32.1469723762513,3.56533109945015,0,0,0,0,0,0,0,4.65444447297258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9069506668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636470459189165,0,0
"8932","4-5-83-25-NW",0,0,0,0,0,0,0,44.895550835928,1.608596192618,0,0,0,0,0,0,0,11.30213552048,0,0,0,0,0,0,0,0,0,0,0,0,1.3428633920439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6467433784546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901761996882,0,0,0,0,0,0,0,0.3989999326142,0,0.17323065844
"8933","4-5-83-25-SE",0,0,0,0,0,0,7.70063450073,25.1922872505766,6.34083483959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4462232777608,0,0
"8934","4-5-83-25-SW",1.958345235825,0,0,0,0,0,0,19.015102783525,30.049055231966,0,0,0,0,0,0,0,2.5945518799231,0,0,0,0,0,0,0,0,0,0,0,0,1.641791025207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.226261612094,0,0,0,0,0,0,0,0,0,0,0,0,0,2.053973927832,0,0,0,0,0,0,0,0,0,1.0614402269538,0,0,0,0,0,0,0,0.392911785274,0,0
"8935","4-5-83-26-NE",15.2624792718029,0,0,0,0,0,14.13724631828,19.049195471665,0,0,0,0,0,0,0,0,6.47615160128,0,0,0,0,0,0,0,0,0,0,0,0,0.00866264704347,0,0,0,0,0,0,0,0,0,0,3.987448982113,0,0,0,0,0,0,5.041304462049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42620124277522,0,0.918987260382
"8936","4-5-83-26-NW",31.0557552960822,0,0,0,0,0,4.85690882472,11.892890336965,4.07113784334,5.039845605775,0,0,0,0,0,0,0.933069176709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909878535881,0,0,0,0,0,0,2.361756763353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493987962698,0,0.2758714656873
"8937","4-5-83-26-SE",1.164858970026,0,0,0,0,0,0,4.84357789698,16.91626187761,0,0,0,0,0,0,0,28.596186814906,0,0,0,0,0,0,0,0,0,0,0,0,0.260642556774,0,0,0,0,0,0,0,0,0,0,1.940051164625,0,0,0,0,0,0,0.1243192450328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708995512152,0,0,0,0,0,0,0,0.463156028881851,0,0.125017224238
"8938","4-5-83-26-SW",18.260613308996,0,0,0,0,0,3.762931115845,15.4207247421604,16.8017270841009,0,0,0,0,0,0,0,8.36810346475404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.648961434457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560842566391972,0,0
